Ticker,Price,Day%,Week%,MCap($B),Sector,Industry,Above EMA%,RSI,MACD,MACD Hist,ROC20%,Vol Ratio,Momentum,Rating
HOOD,124.72,16.57,13.63,112.1,Financial Services,Capital Markets,24.84,68.9,Bull,1.79,37.49,2.53,96.1,4.34
ASST,26.82,10.28,16.0,2.4,N/A,N/A,65.1,82.9,Bull,0.92,117.87,2.0,91.7,
SMMT,17.13,17.33,19.54,13.7,N/A,N/A,19.63,69.3,Bull,0.34,26.51,2.4,91.3,
BULL,10.0,11.11,4.49,5.4,N/A,N/A,25.31,69.3,Bull,0.08,38.5,1.77,89.7,
CRCL,103.23,16.46,9.54,26.2,Financial Services,Capital Markets,29.56,68.4,Bull,1.45,63.13,1.65,88.7,3.67
MSTR,144.82,17.56,5.4,55.6,Technology,Software - Application,27.89,67.8,Bull,2.6,49.53,1.61,88.4,4.75
SBET,8.98,10.86,1.13,2.0,Financial Services,Capital Markets,29.87,68.4,Bull,0.08,42.77,1.44,87.0,
BLSH,36.22,10.97,7.93,5.8,Technology,Software - Infrastructure,27.85,72.9,Bull,0.62,57.2,1.25,85.4,3.8
COIN,192.7,10.14,1.04,50.8,N/A,N/A,14.59,60.9,Bull,1.8,32.52,1.38,83.8,
SENEB,208.53,0.61,7.67,1.4,N/A,N/A,16.44,76.7,Bull,1.03,22.01,2.26,83.6,
FRNM,16.9,5.96,21.23,1.8,N/A,N/A,33.29,84.1,Bull,0.31,54.9,1.0,83.3,
GENVR,5.32,6.61,8.57,3.2,N/A,N/A,79.05,68.5,Bull,0.11,110.28,0.86,82.1,
GLXY,26.5,10.14,4.78,10.4,N/A,N/A,11.04,60.5,Bull,0.43,35.62,1.39,82.1,
PD,14.1,2.4,11.64,1.1,Technology,Software - Application,24.82,72.9,Bull,0.13,27.03,0.96,80.0,3.33
SPCX,149.74,6.42,6.3,2032.4,N/A,N/A,7.15,60.5,Bull,1.09,30.3,1.24,78.9,
BMNR,25.21,-4.69,5.92,16.0,Financial Services,Capital Markets,25.25,62.6,Bull,0.16,33.95,0.1,75.9,
MRNA,148.31,-0.38,7.48,59.4,Healthcare,Biotechnology,55.41,64.6,Bull,1.06,150.65,0.05,75.4,3.35
NVAX,10.61,2.66,14.63,1.7,Healthcare,Biotechnology,20.31,75.6,Bull,0.21,33.52,0.04,75.4,
SRPT,22.45,-2.35,7.62,2.4,Healthcare,Biotechnology,19.82,67.6,Bull,0.37,33.79,0.02,75.1,3.33
TRLV,11.93,-0.54,0.89,2.3,Healthcare,Drug Manufacturers - Specialty & Generic,20.06,69.5,Bull,0.1,36.29,0.01,75.1,
ALVO,5.3,-1.49,7.07,2.1,Healthcare,Drug Manufacturers - Specialty & Generic,26.37,71.5,Bull,0.06,39.11,0.01,75.1,4.14
CRM,263.13,-0.49,2.79,217.6,Technology,Software - Application,29.24,80.5,Bull,4.55,36.52,0.01,75.1,4.29
FTH,38.35,-1.67,13.33,1.0,Healthcare,Biotechnology,27.33,68.3,Bull,0.48,57.24,0.01,75.0,4.75
SID,1.24,-1.59,21.57,1.7,Basic Materials,Steel,18.84,71.8,Bull,0.04,33.33,0.03,74.7,
CVI,42.74,-1.92,2.36,4.4,Energy,Oil & Gas Refining & Marketing,18.71,68.5,Bull,0.43,37.67,0.01,74.5,
CLMT,52.81,-1.29,10.6,4.7,Basic Materials,Specialty Chemicals,18.74,66.0,Bull,0.31,33.76,0.01,74.5,3.67
TARS,83.23,0.03,15.98,3.7,Healthcare,Biotechnology,21.68,78.9,Bull,1.03,28.46,0.02,73.6,
