Ticker,Price,Day%,Week%,MCap($B),Sector,Industry,Above EMA%,RSI,MACD,MACD Hist,ROC20%,Vol Ratio,Momentum,Rating
ACVA,10.44,44.53,55.75,1.2,Consumer Cyclical,Auto & Truck Dealerships,42.83,78.9,Bull,0.21,31.09,7.06,100.0,3.77
SID,1.38,3.76,17.95,1.8,Basic Materials,Steel,28.62,77.4,Bull,0.04,58.62,3.58,100.0,2.25
TRMD,34.6,-2.43,9.75,3.5,Energy,Oil & Gas Midstream,18.54,73.3,Bull,0.51,28.24,1.92,88.5,
VEON,69.16,6.4,5.15,4.8,Communication Services,Telecom Services,19.18,77.1,Bull,0.5,21.48,2.38,85.9,5.0
WLTH,10.88,15.01,20.75,1.6,Technology,Software - Application,15.11,71.9,Bull,0.13,16.12,4.03,83.7,3.67
SWKS,84.03,9.79,17.25,12.6,Technology,Semiconductors,23.06,80.3,Bull,1.41,20.59,1.9,81.5,3.0
UGP,7.56,1.75,6.03,8.4,Energy,Oil & Gas Refining & Marketing,20.11,80.8,Bull,0.09,33.06,0.7,80.8,4.0
PAYP,18.24,3.75,15.96,12.4,Technology,Software - Infrastructure,14.71,69.4,Bull,0.33,22.25,1.92,80.6,4.46
QRVO,112.36,6.77,11.66,9.9,N/A,N/A,17.09,80.7,Bull,1.29,14.37,2.22,76.4,
ASST,27.11,0.8,1.1,2.5,Financial Services,Asset Management,49.04,80.8,Bull,0.38,115.54,0.11,75.9,4.8
CVI,48.38,-0.45,11.01,4.9,N/A,N/A,27.94,80.1,Bull,0.7,35.9,0.01,75.1,
HAFN,9.33,-0.32,10.47,4.7,N/A,N/A,20.87,80.6,Bull,0.14,29.63,0.04,75.0,
MGRT,120.7,2.29,14.94,1.7,Technology,Information Technology Services,24.36,72.7,Bull,1.88,25.86,0.42,74.3,
SSL,14.38,-1.84,16.44,9.5,N/A,N/A,18.93,71.1,Bull,0.27,28.51,0.02,73.2,
AGRO,12.1,-1.87,4.31,1.8,N/A,N/A,11.14,63.5,Bull,0.11,33.7,0.02,70.7,
ANGX,5.36,-0.39,19.36,1.0,N/A,N/A,25.61,70.5,Bull,0.08,24.06,0.03,69.3,
BVC,15.74,0.83,5.14,2.6,Technology,Software - Application,21.65,59.7,Bull,0.13,19.79,0.5,69.0,
ELPC,12.71,2.09,3.84,9.5,Utilities,Utilities - Regulated Electric,9.55,71.6,Bull,0.17,19.12,1.19,68.8,5.0
TNK,98.25,2.01,8.26,3.4,Energy,Oil & Gas Midstream,17.84,71.0,Bull,0.4,21.46,1.02,67.6,
CIG,2.21,1.84,3.76,6.3,Utilities,Utilities - Regulated Electric,6.11,63.3,Bull,0.03,12.76,2.01,67.6,2.0
WBTN,10.32,2.28,1.18,1.4,Communication Services,Internet Content & Information,3.67,57.3,Bull,0.1,19.58,1.31,67.3,3.5
SECZ,8.09,0.62,13.94,1.3,Technology,Software - Application,3.72,59.2,Bull,0.29,41.93,0.03,67.1,4.6
SMMT,17.26,1.56,0.79,13.6,Healthcare,Biotechnology,16.11,65.7,Bull,0.4,23.32,0.02,66.5,4.24
INSP,68.12,2.47,8.01,2.0,Healthcare,Medical Devices,18.94,70.1,Bull,0.22,16.88,2.11,66.4,3.29
IRS,15.57,0.71,1.83,1.3,Real Estate,Real Estate Services,3.1,60.2,Bull,0.09,6.28,2.7,65.3,4.33
DINO,110.14,2.25,3.76,19.2,Energy,Oil & Gas Refining & Marketing,19.71,75.8,Bull,0.58,19.89,0.02,64.9,3.38
ASO,54.22,5.99,24.35,3.3,Consumer Cyclical,Specialty Retail,14.47,72.3,Bull,1.01,10.1,1.48,64.6,3.9
MARA,11.73,2.58,1.08,4.4,Financial Services,Capital Markets,3.26,54.4,Bull,0.15,27.31,0.05,64.4,3.85
SMTC,160.97,1.16,18.88,14.9,Technology,Semiconductors,16.81,62.8,Bull,3.38,20.5,0.04,64.2,4.8
PBR,21.19,-0.89,3.32,137.8,Energy,Oil & Gas Integrated,13.44,69.8,Bull,0.23,21.92,0.01,63.7,4.36
CHA,12.51,1.3,10.12,2.4,Consumer Cyclical,Restaurants,11.56,66.0,Bull,0.19,22.29,0.02,63.2,4.27
FORTY,129.0,0.0,2.61,2.0,Technology,Information Technology Services,9.58,77.4,Bull,0.71,22.86,0.0,62.6,
FUBO,11.41,6.54,1.24,1.2,Communication Services,Broadcasting,11.56,60.1,Bull,0.05,17.63,1.02,62.1,
DHT,21.46,0.14,6.29,3.5,Energy,Oil & Gas Midstream,15.16,73.7,Bull,0.13,19.22,0.04,62.1,
FRO,48.16,-0.5,6.03,10.8,Energy,Oil & Gas Midstream,15.42,71.8,Bull,0.3,18.85,0.05,62.0,4.0
BBD,3.58,4.37,3.89,40.0,Financial Services,Banks - Regional,5.94,64.0,Bull,0.05,12.0,1.25,60.4,3.83
ANF,144.38,1.01,0.58,6.1,Consumer Cyclical,Apparel Retail,22.96,63.2,Bull,0.41,32.67,0.01,60.1,4.0
CLMT,55.7,-1.31,4.11,5.0,Basic Materials,Specialty Chemicals,20.8,69.8,Bull,0.45,14.16,0.01,59.3,3.67
CLOV,4.71,8.53,9.53,2.5,Healthcare,Healthcare Plans,9.15,63.6,Bull,0.05,3.74,1.89,59.0,4.0
TH,19.34,1.15,4.31,1.9,Industrials,Specialty Business Services,9.69,59.3,Bull,0.12,18.87,0.01,58.8,4.8
SUZ,9.48,0.58,3.66,11.9,Basic Materials,Paper & Paper Products,9.74,72.6,Bull,0.05,18.71,0.01,58.6,
BE,269.97,4.44,14.61,76.1,Industrials,Electrical Equipment & Parts,15.8,63.6,Bull,6.95,14.29,0.11,58.1,3.76
NAT,7.31,1.39,6.93,1.5,Energy,Oil & Gas Midstream,14.93,71.3,Bull,0.05,14.86,0.08,58.0,
RBLX,45.5,1.38,9.61,32.1,Communication Services,Electronic Gaming & Multimedia,5.06,63.9,Bull,1.05,19.89,0.01,57.5,3.74
AESI,14.07,1.48,6.87,1.7,Energy,Oil & Gas Equipment & Services,5.62,60.1,Bull,0.21,19.38,0.01,57.3,3.58
VIST,77.28,-2.12,3.57,8.8,Energy,Oil & Gas E&P,9.98,61.2,Bull,0.56,16.75,0.05,57.1,4.67
MOS,25.41,0.04,0.53,8.1,Basic Materials,Agricultural Inputs,8.43,61.3,Bull,0.14,17.65,0.02,57.0,3.55
ROIV,41.31,0.92,20.07,29.6,Healthcare,Biotechnology,15.88,69.3,Bull,0.61,13.88,0.01,56.9,4.67
INSW,103.27,1.11,6.13,5.1,Energy,Oil & Gas Midstream,14.27,72.2,Bull,0.57,14.04,0.07,56.8,4.67
UMC,22.41,1.31,12.84,55.7,Technology,Semiconductors,11.1,63.6,Bull,0.43,15.63,0.04,56.5,2.25
NVA,6.09,-0.25,4.2,2.8,Basic Materials,Other Industrial Metals & Mining,10.49,59.2,Bull,0.07,15.03,0.09,56.0,
VLO,389.08,0.95,4.96,111.0,Energy,Oil & Gas Refining & Marketing,18.16,78.3,Bull,1.82,13.46,0.06,55.8,3.65
OKTA,172.72,0.94,1.35,29.9,Technology,Software - Infrastructure,17.4,63.0,Bull,1.48,11.47,0.02,55.3,4.39
