Ticker,Price,Day%,Week%,MCap($B),Sector,Industry,Above EMA%,RSI,MACD,MACD Hist,ROC20%,Vol Ratio,Momentum,Rating
GTLB,49.59,9.98,19.04,8.4,Technology,Software - Infrastructure,33.07,73.9,Bull,0.38,35.94,4.85,100.0,3.48
OPK,1.69,11.18,13.42,1.3,N/A,N/A,21.0,74.0,Bull,0.02,29.01,2.62,95.8,
TARS,82.76,11.76,15.83,3.6,Healthcare,Biotechnology,23.6,78.1,Bull,0.68,35.43,2.45,95.4,
MMED,23.76,5.98,25.58,6.7,N/A,N/A,30.6,75.5,Bull,0.19,25.12,2.7,92.6,
FTH,39.12,13.36,13.33,1.0,N/A,N/A,33.97,71.3,Bull,0.41,53.41,1.91,90.9,
SRPT,23.21,8.81,22.67,2.5,N/A,N/A,26.84,74.0,Bull,0.45,41.61,1.6,88.4,
ZYME,31.05,4.65,13.03,2.2,N/A,N/A,20.43,73.0,Bull,0.44,36.24,1.11,84.2,
FRNM,15.95,4.59,14.01,1.7,Healthcare,Diagnostics & Research,28.5,80.4,Bull,0.27,46.2,1.08,84.0,5.0
SID,1.36,15.81,31.55,1.6,N/A,N/A,30.45,79.5,Bull,0.04,38.27,0.77,81.4,
VEON,65.77,5.54,5.5,4.5,N/A,N/A,17.29,77.2,Bull,0.58,21.08,1.9,80.6,
GENVR,4.99,9.67,42.57,3.0,N/A,N/A,79.45,66.5,Bull,0.11,86.19,0.58,79.8,
ODTX,26.62,8.65,1.49,1.3,N/A,N/A,26.65,66.5,Bull,0.12,33.37,1.11,79.6,
SENEB,207.26,7.02,10.24,1.4,N/A,N/A,16.95,75.4,Bull,0.71,21.27,2.98,78.6,
LCLN,25.95,4.43,9.47,2.7,N/A,N/A,10.13,63.5,Bull,0.13,27.37,1.22,77.6,
XP,19.99,6.78,12.3,10.4,N/A,N/A,18.05,76.8,Bull,0.36,17.8,1.77,76.6,
ASST,26.21,7.77,13.37,2.2,N/A,N/A,61.66,82.1,Bull,0.88,112.92,0.2,76.6,
BLSH,34.94,7.06,5.54,5.2,Technology,Software - Infrastructure,24.52,72.1,Bull,0.66,46.58,0.08,75.7,3.8
CRM,265.16,3.2,5.2,211.5,Technology,Software - Application,31.78,82.0,Bull,5.2,41.97,0.06,75.5,4.29
TOP,15.39,1.25,3.46,1.9,Financial Services,Capital Markets,33.17,63.1,Bull,0.13,47.27,0.04,75.3,
TRLV,11.73,0.38,2.67,2.3,Healthcare,Drug Manufacturers - Specialty & Generic,20.24,71.6,Bull,0.14,39.04,0.03,75.3,
MRNA,145.54,-3.49,1.94,60.2,Healthcare,Biotechnology,56.34,63.3,Bull,1.83,170.22,0.03,75.3,3.35
AMR,229.0,-1.84,5.08,3.0,Basic Materials,Coking Coal,26.11,79.2,Bull,4.49,56.72,0.03,75.2,3.0
VEEV,282.98,0.8,15.54,45.5,Healthcare,Health Information Services,26.1,75.7,Bull,2.19,32.53,0.03,75.2,4.0
HP,47.77,0.27,15.39,4.8,Energy,Oil & Gas Drilling,20.93,75.6,Bull,0.27,44.35,0.02,75.1,3.5
BRZE,34.1,3.51,10.66,4.0,Technology,Software - Application,23.34,68.9,Bull,0.22,30.03,0.01,75.1,4.71
HTFL,50.5,1.0,3.19,4.3,Healthcare,Health Information Services,37.6,80.3,Bull,0.37,85.87,0.01,75.1,4.56
CLMT,53.51,0.83,11.97,4.7,Basic Materials,Specialty Chemicals,21.74,68.0,Bull,0.31,32.91,0.01,75.1,3.67
ALVO,5.45,2.06,11.0,2.1,Healthcare,Drug Manufacturers - Specialty & Generic,32.4,75.1,Bull,0.1,44.95,0.01,75.1,4.14
CVI,42.26,-1.54,5.57,4.3,Energy,Oil & Gas Refining & Marketing,19.31,68.3,Bull,0.54,35.88,0.03,74.9,
ALNY,267.4,8.65,11.38,35.8,Healthcare,Biotechnology,4.88,62.7,Bull,5.37,22.1,1.84,74.8,4.34
KURA,13.22,0.84,1.23,1.2,Healthcare,Biotechnology,19.16,65.8,Bull,0.13,43.7,0.01,74.7,4.73
DINO,106.84,0.74,10.69,18.9,Energy,Oil & Gas Refining & Marketing,21.43,74.3,Bull,1.02,29.55,0.02,74.7,3.38
PTEN,13.15,0.04,12.85,5.0,Energy,Oil & Gas Drilling,18.84,70.7,Bull,0.12,38.99,0.01,74.5,3.93
SDGR,21.19,1.51,8.86,1.6,Healthcare,Health Information Services,21.32,66.9,Bull,0.14,29.24,0.02,74.4,
NVAX,10.31,-0.05,11.99,1.7,Healthcare,Biotechnology,18.28,72.6,Bull,0.22,33.96,0.02,74.3,
VRNS,46.76,10.41,14.55,5.4,Technology,Software - Infrastructure,12.8,60.7,Bull,0.26,7.94,3.83,74.3,
INR,15.82,1.35,9.33,1.0,Energy,Oil & Gas E&P,12.96,73.0,Bull,0.15,23.21,1.11,73.9,4.88
BTU,29.68,0.85,8.64,3.6,Energy,Thermal Coal,15.37,71.1,Bull,0.31,30.58,0.01,72.8,4.33
CNH,13.73,0.59,18.16,16.9,Industrials,Farm & Heavy Construction Machinery,23.43,75.3,Bull,0.29,27.25,0.01,72.3,3.95
ECO,70.27,1.81,12.83,2.7,Industrials,Marine Shipping,21.73,72.2,Bull,0.38,26.48,0.05,71.9,
CNXC,33.0,1.95,18.45,2.0,Technology,Information Technology Services,26.19,76.7,Bull,0.81,26.63,0.02,71.8,
SM,38.07,-0.57,7.66,9.1,Energy,Oil & Gas E&P,15.12,67.5,Bull,0.18,31.19,0.02,71.2,4.33
