Ticker,Price,Day%,Week%,MCap($B),Sector,Industry,Above EMA%,RSI,MACD,MACD Hist,ROC20%,Vol Ratio,Momentum,Rating
TARS,90.78,9.1,26.51,4.0,Healthcare,Biotechnology,32.16,84.3,Bull,1.51,40.11,2.06,92.2,5.0
MRX,78.27,3.46,7.45,5.8,N/A,N/A,16.74,69.4,Bull,0.43,29.0,2.02,89.2,
BLTE,193.61,13.16,27.61,7.8,Healthcare,Biotechnology,21.38,72.6,Bull,1.99,18.74,3.62,88.7,4.78
AGCO,133.4,6.02,17.65,9.3,N/A,N/A,18.69,77.7,Bull,3.15,30.12,1.73,88.7,
ODTX,28.76,8.94,18.06,1.4,N/A,N/A,32.85,71.5,Bull,0.18,35.85,1.62,88.5,
HOOD,122.11,-2.09,17.12,109.8,Financial Services,Capital Markets,21.18,65.9,Bull,2.16,30.89,1.14,84.5,4.34
PURR,12.18,-4.62,4.91,2.4,N/A,N/A,36.62,65.1,Bull,0.19,78.85,1.1,84.2,
CVI,44.5,2.11,6.56,4.5,N/A,N/A,23.33,74.9,Bull,0.55,43.32,1.1,84.2,
TRLV,12.11,1.0,2.45,2.3,Healthcare,Drug Manufacturers - Specialty & Generic,21.85,71.6,Bull,0.11,38.4,1.09,84.1,
CNH,14.4,4.05,23.29,17.8,N/A,N/A,27.66,79.2,Bull,0.34,31.99,1.07,83.9,
BMNR,24.97,-5.6,4.92,15.1,N/A,N/A,24.15,61.7,Bull,0.15,32.68,1.07,83.9,
SRPT,22.5,-2.13,7.86,2.4,N/A,N/A,20.07,68.0,Bull,0.37,34.09,1.02,83.5,
SID,1.22,-3.17,19.61,1.6,Basic Materials,Steel,17.06,69.1,Bull,0.03,31.18,1.2,83.5,2.25
ASST,27.14,1.19,24.84,2.4,Financial Services,Asset Management,62.81,83.3,Bull,0.89,117.47,1.01,83.4,4.8
MSTR,142.8,-1.39,12.17,54.9,Technology,Software - Application,24.87,66.2,Bull,2.71,42.79,0.97,83.1,4.75
CRCL,102.05,-1.14,17.11,25.9,Financial Services,Capital Markets,26.68,67.0,Bull,1.57,53.07,0.94,82.8,3.67
FTH,40.05,2.69,18.35,1.0,Healthcare,Biotechnology,32.71,72.8,Bull,0.59,64.21,0.92,82.7,
SNDK,1740.0,11.9,17.17,254.8,Technology,Computer Hardware,14.22,61.2,Bull,19.44,43.54,1.24,82.5,4.46
HAFN,9.22,3.25,8.85,4.6,Industrials,Marine Shipping,16.86,75.5,Bull,0.11,22.77,1.9,82.0,4.0
DINO,105.41,-0.7,5.72,18.7,N/A,N/A,18.26,71.9,Bull,0.79,30.28,0.82,81.0,
BULL,9.74,-2.6,3.95,5.3,Technology,Software - Application,21.03,65.0,Bull,0.08,33.06,0.69,80.8,4.5
SBET,8.68,-3.34,5.85,1.9,Financial Services,Capital Markets,24.31,63.9,Bull,0.06,34.99,0.68,80.7,
GTLB,49.83,1.05,11.05,8.3,Technology,Software - Infrastructure,29.46,73.8,Bull,0.47,27.87,0.92,80.5,3.52
FRNM,16.31,-3.49,10.28,1.8,Healthcare,Diagnostics & Research,27.21,75.3,Bull,0.28,46.28,0.64,80.3,
CRM,259.23,-1.97,1.26,213.3,Technology,Software - Application,27.39,76.6,Bull,4.3,34.5,0.64,80.3,4.29
BLSH,36.0,-0.61,9.46,5.7,Technology,Software - Infrastructure,25.79,71.9,Bull,0.6,52.41,0.64,80.3,3.8
