Ticker,Price,Day%,Week%,MCap($B),Sector,Industry,Above EMA%,RSI,MACD,MACD Hist,ROC20%,Vol Ratio,Momentum,Rating
MESO,17.97,7.48,25.75,2.3,Healthcare,Biotechnology,20.94,73.9,Bull,0.36,29.0,0.34,76.8,4.33
NTSK,14.63,1.25,22.73,5.9,Technology,Software - Infrastructure,32.38,78.4,Bull,0.41,66.06,0.18,76.5,4.72
S,20.21,0.6,13.48,6.9,Technology,Software - Infrastructure,21.94,71.4,Bull,0.36,33.05,0.15,76.3,4.17
DAVE,419.1,0.07,11.61,5.3,Technology,Software - Application,32.72,73.8,Bull,2.57,35.74,0.13,76.1,4.58
GFUZ,13.81,-0.41,74.75,1.1,Industrials,Specialty Industrial Machinery,32.42,75.0,Bull,0.43,33.64,0.1,75.9,
ERAS,19.93,2.28,5.64,6.2,Healthcare,Biotechnology,28.01,69.7,Bull,0.12,38.15,0.09,75.7,4.4
PARR,74.41,1.17,8.52,3.7,Energy,Oil & Gas Refining & Marketing,24.75,76.1,Bull,2.05,39.14,0.07,75.6,4.43
TXG,44.62,-2.05,19.07,5.7,Healthcare,Health Information Services,36.14,70.2,Bull,0.45,38.47,0.06,75.5,3.69
ATAI,5.61,-2.43,8.51,2.1,Healthcare,Biotechnology,22.57,64.5,Bull,0.06,46.09,0.06,75.5,4.86
PBF,60.42,-0.87,14.22,7.1,Energy,Oil & Gas Refining & Marketing,33.01,79.7,Bull,1.59,52.34,0.04,75.4,2.77
TENB,42.42,-1.3,7.31,4.7,Technology,Software - Infrastructure,38.59,74.0,Bull,0.49,53.03,0.04,75.3,3.78
DMRA,31.43,1.42,14.17,1.9,Healthcare,Biotechnology,22.99,64.3,Bull,0.5,56.6,0.03,75.3,4.89
VRNS,47.9,-2.25,6.28,5.6,Technology,Software - Infrastructure,31.38,78.2,Bull,0.38,41.34,0.02,75.2,4.25
COAG,41.04,-5.24,21.1,1.9,Healthcare,Biotechnology,29.65,66.2,Bull,1.06,63.64,0.02,75.2,5.0
BAND,74.23,-0.76,5.31,2.4,Technology,Software - Infrastructure,30.1,63.8,Bull,1.31,40.51,0.02,75.2,4.2
AMPL,9.75,0.62,10.67,1.3,Technology,Software - Application,25.62,73.8,Bull,0.18,42.54,0.03,75.2,4.25
QLYS,163.65,-0.81,6.59,5.8,Technology,Software - Infrastructure,33.14,76.5,Bull,1.77,42.74,0.03,75.2,3.33
DK,60.4,-0.25,15.44,3.7,Energy,Oil & Gas Refining & Marketing,25.76,76.8,Bull,1.0,27.91,0.03,73.2,3.83
FA,21.11,-1.86,7.16,3.6,Industrials,Specialty Business Services,24.59,74.6,Bull,0.17,24.25,0.03,69.5,3.6
CHRN,23.67,0.48,31.38,3.4,Technology,Information Technology Services,28.67,60.3,Bull,0.11,23.63,0.08,67.5,
CRWD,209.16,-1.13,9.44,213.1,Technology,Software - Infrastructure,23.7,68.1,Bull,1.09,20.74,0.17,67.2,4.33
RH,180.43,3.64,10.97,3.4,Consumer Cyclical,Specialty Retail,17.31,67.2,Bull,0.95,21.81,0.1,66.3,3.4
NET,284.46,1.05,4.05,101.0,Technology,Software - Infrastructure,19.21,70.4,Bull,3.69,20.68,0.11,66.2,4.12
AVPT,13.14,1.15,5.29,2.8,Technology,Software - Infrastructure,17.7,75.6,Bull,0.17,20.55,0.07,65.0,4.29
