Ticker,Price,Day%,Week%,MCap($B),Sector,Industry,Above EMA%,RSI,MACD,MACD Hist,ROC20%,Vol Ratio,Momentum,Rating
CLBK,24.82,4.75,16.56,2.6,Financial Services,Banks - Regional,20.08,84.1,Bull,0.32,23.89,2.05,86.0,
XNCR,19.65,7.97,31.35,1.5,Healthcare,Biotechnology,39.74,78.3,Bull,0.22,55.46,0.28,77.4,4.5
ATAI,7.13,-0.15,43.46,2.6,Healthcare,Biotechnology,46.65,73.7,Bull,0.22,75.62,0.26,77.2,3.71
KARO,63.69,0.3,13.99,2.0,Technology,Software - Application,24.08,80.3,Bull,1.04,37.77,0.15,76.3,4.33
LCID,7.48,4.18,35.75,2.9,Consumer Cyclical,Auto Manufacturers,20.31,63.8,Bull,0.18,39.55,0.14,76.2,2.83
DAVE,438.1,-2.2,12.46,5.6,Technology,Software - Application,32.57,75.1,Bull,3.26,39.33,0.13,76.1,4.58
COAG,51.05,3.15,29.21,2.4,Healthcare,Biotechnology,51.82,79.9,Bull,1.68,74.59,0.13,76.1,5.0
PYPL,55.34,-1.84,16.14,48.8,Financial Services,Credit Services,19.41,74.8,Bull,1.35,30.18,0.16,76.0,3.14
CDNA,39.1,-1.96,35.95,2.0,Healthcare,Diagnostics & Research,46.74,79.3,Bull,1.06,49.35,0.12,76.0,3.86
CRNX,83.85,-0.01,0.22,8.9,Healthcare,Biotechnology,59.63,93.0,Bull,2.13,133.76,0.08,75.7,3.29
PARR,77.12,0.16,8.74,3.9,Energy,Oil & Gas Refining & Marketing,25.55,78.2,Bull,1.76,51.54,0.07,75.6,4.43
MAN,51.88,-0.48,27.72,2.4,Industrials,Staffing & Employment Services,45.07,78.6,Bull,1.46,54.63,0.06,75.5,3.58
COTY,2.65,1.72,18.53,2.3,Consumer Defensive,Household & Personal Products,20.65,74.7,Bull,0.06,36.15,0.06,75.5,2.94
FBRX,50.51,2.56,14.48,1.0,Healthcare,Biotechnology,81.36,87.4,Bull,2.62,182.97,0.06,75.5,5.0
DINO,89.5,0.98,9.55,16.1,Energy,Oil & Gas Refining & Marketing,23.16,81.3,Bull,1.59,38.76,0.06,75.5,3.56
FA,22.18,-0.36,7.77,3.8,Industrials,Specialty Business Services,26.43,77.3,Bull,0.22,38.02,0.05,75.4,3.6
AMPL,9.54,-1.52,1.92,1.3,Technology,Software - Application,19.81,69.7,Bull,0.08,46.09,0.06,75.4,4.25
CBZ,41.71,-1.67,3.07,2.2,Industrials,Specialty Business Services,20.16,69.6,Bull,0.69,34.12,0.04,75.4,4.0
NSP,48.88,-1.75,1.01,1.9,Industrials,Staffing & Employment Services,24.31,68.7,Bull,0.25,34.95,0.05,75.4,
PBF,63.67,0.3,10.84,7.5,Energy,Oil & Gas Refining & Marketing,34.61,79.1,Bull,1.4,70.73,0.05,75.4,2.79
TRAX,38.07,2.67,8.74,1.3,Healthcare,Biotechnology,65.25,80.4,Bull,1.53,118.54,0.04,75.3,4.62
XRAY,13.93,-0.54,8.96,2.8,Healthcare,Medical Instruments & Supplies,20.89,75.6,Bull,0.25,34.8,0.04,75.3,3.11
CLMT,43.18,0.42,9.1,3.8,Basic Materials,Specialty Chemicals,20.16,84.0,Bull,0.57,32.29,0.04,75.3,3.67
MRVI,7.26,2.11,14.15,2.7,Healthcare,Biotechnology,32.95,81.1,Bull,0.09,39.62,0.02,75.2,4.25
ETON,41.99,-0.62,12.45,1.2,Healthcare,Drug Manufacturers - Specialty & Generic,25.34,71.8,Bull,0.31,29.28,0.1,75.2,5.0
DMRA,31.87,1.56,13.82,2.0,Healthcare,Biotechnology,21.62,64.4,Bull,0.35,50.12,0.01,75.1,
ACHC,34.33,-0.89,12.34,3.2,Healthcare,Medical Care Facilities,22.83,72.0,Bull,0.33,38.04,0.01,75.1,4.0
NTSK,13.31,-1.46,3.98,5.4,Technology,Software - Infrastructure,18.06,63.9,Bull,0.2,47.07,0.1,74.9,4.72
MPC,315.75,0.42,6.36,92.2,Energy,Oil & Gas Refining & Marketing,19.05,78.7,Bull,4.46,29.99,0.05,74.9,3.67
VLO,311.99,0.43,5.48,92.6,Energy,Oil & Gas Refining & Marketing,18.29,73.3,Bull,3.79,32.03,0.06,74.7,3.58
TNET,58.96,-1.02,2.42,2.7,Industrials,Staffing & Employment Services,18.85,69.8,Bull,0.39,30.94,0.04,74.7,
SION,49.4,-2.91,12.4,2.2,Healthcare,Biotechnology,18.43,67.9,Bull,0.52,32.44,0.05,74.6,4.45
VSTS,16.59,1.78,12.55,2.2,Industrials,Rental & Leasing Services,25.49,78.3,Bull,0.17,28.8,0.08,74.5,
RHI,40.82,-2.34,14.7,4.2,Industrials,Staffing & Employment Services,28.3,72.2,Bull,0.8,29.22,0.04,74.5,2.91
EVCM,12.05,-0.33,11.37,2.1,Technology,Software - Application,15.95,72.9,Bull,0.27,34.64,0.12,74.0,3.56
S,19.58,0.38,5.58,6.7,Technology,Software - Infrastructure,15.96,66.7,Bull,0.21,30.39,0.11,73.9,4.17
UGP,6.28,0.0,4.67,6.7,Energy,Oil & Gas Refining & Marketing,14.94,78.9,Bull,0.11,30.83,0.16,73.8,4.0
PRGS,39.85,-2.8,4.24,1.6,Technology,Software - Infrastructure,16.78,65.6,Bull,0.21,34.27,0.05,73.8,
BILL,44.88,-0.04,4.71,4.5,Technology,Software - Application,16.23,70.9,Bull,0.69,38.22,0.06,73.6,4.09
BAND,74.2,1.52,0.53,2.4,Technology,Software - Infrastructure,26.63,61.5,Bull,0.35,44.39,0.1,73.6,4.2
PAY,29.27,-1.78,1.14,3.7,Technology,Software - Infrastructure,14.97,69.1,Bull,0.31,38.92,0.02,72.6,
INTA,28.7,-1.44,0.49,2.2,Technology,Software - Application,13.6,63.4,Bull,0.16,30.22,0.06,72.3,3.67
KFRC,57.47,-1.87,2.56,1.0,Industrials,Staffing & Employment Services,20.15,68.1,Bull,0.45,26.6,0.06,72.1,
CVI,35.53,2.29,6.2,3.6,Energy,Oil & Gas Refining & Marketing,14.22,69.3,Bull,0.81,29.69,0.03,72.0,1.83
