Ticker,Price,Day%,Week%,MCap($B),Sector,Industry,Above EMA%,RSI,MACD,MACD Hist,ROC20%,Vol Ratio,Momentum,Rating
ATAI,7.14,0.83,38.2,2.6,Healthcare,Biotechnology,49.9,74.8,Bull,0.2,75.55,0.26,77.2,4.86
CDNA,39.38,-0.82,38.11,2.0,Healthcare,Diagnostics & Research,50.73,80.6,Bull,0.93,67.7,0.2,76.7,
MAN,53.92,3.7,39.31,2.5,Industrials,Staffing & Employment Services,53.34,81.3,Bull,1.41,57.26,0.17,76.4,3.58
KARO,62.3,-6.0,7.92,1.9,Technology,Software - Application,19.93,71.7,Bull,0.92,34.44,0.14,76.1,4.67
TNET,61.74,2.1,11.16,2.8,Industrials,Staffing & Employment Services,25.21,78.2,Bull,0.65,36.25,0.12,76.0,3.43
NSP,50.03,1.12,9.94,1.9,Industrials,Staffing & Employment Services,28.46,72.2,Bull,0.39,34.36,0.06,75.5,
CBZ,44.31,1.08,17.24,2.4,Industrials,Specialty Business Services,28.41,78.3,Bull,0.94,34.95,0.05,75.5,4.0
VSTS,16.72,2.98,15.07,2.2,Industrials,Rental & Leasing Services,27.72,78.8,Bull,0.17,30.62,0.04,75.4,
XRAY,14.06,1.96,14.68,2.8,Healthcare,Medical Instruments & Supplies,23.11,77.9,Bull,0.26,40.18,0.04,75.4,3.11
DK,62.91,4.11,13.33,3.9,Energy,Oil & Gas Refining & Marketing,26.98,76.5,Bull,0.99,48.58,0.05,75.4,3.83
DINO,87.29,0.7,11.81,15.7,Energy,Oil & Gas Refining & Marketing,21.35,79.4,Bull,1.5,32.44,0.04,75.4,3.6
PBF,62.84,3.53,18.16,7.4,Energy,Oil & Gas Refining & Marketing,34.76,78.3,Bull,1.46,66.38,0.05,75.4,2.77
ACHC,33.9,2.56,8.36,3.1,Healthcare,Medical Care Facilities,22.52,71.7,Bull,0.3,44.23,0.05,75.4,4.0
PRGS,40.84,1.21,7.87,1.7,Technology,Software - Infrastructure,20.47,69.8,Bull,0.31,35.77,0.03,75.3,4.67
FA,22.58,1.53,15.56,3.9,Industrials,Specialty Business Services,30.05,80.2,Bull,0.26,43.0,0.04,75.3,3.6
CNMD,44.97,-0.09,16.86,1.3,Healthcare,Medical Devices,21.89,72.4,Bull,1.24,40.04,0.02,75.2,2.86
ENOV,28.39,2.38,10.25,1.6,Healthcare,Medical Devices,19.16,64.6,Bull,0.58,36.16,0.04,74.9,4.67
COTY,2.59,3.82,15.4,2.3,Consumer Defensive,Household & Personal Products,18.52,72.7,Bull,0.05,36.05,0.04,74.6,2.94
INTA,29.71,2.59,5.84,2.3,Technology,Software - Application,18.14,69.7,Bull,0.27,34.86,0.04,74.4,3.67
UA,7.2,1.77,8.85,3.1,Consumer Cyclical,Apparel Manufacturing,17.91,72.0,Bull,0.07,30.11,0.05,74.4,
RHI,41.43,0.15,27.87,4.2,Industrials,Staffing & Employment Services,31.8,76.2,Bull,0.78,28.43,0.07,74.0,2.91
UPBD,22.86,0.44,8.03,1.3,Technology,Software - Application,16.79,71.2,Bull,0.21,30.93,0.04,73.7,4.57
GSHD,57.25,3.77,6.93,2.0,Financial Services,Insurance Brokers,24.15,67.3,Bull,0.27,62.97,0.05,73.6,3.62
KFRC,59.82,1.82,9.5,1.1,Industrials,Staffing & Employment Services,25.98,74.9,Bull,0.64,28.04,0.04,73.4,
UAA,7.35,0.73,8.3,3.1,Consumer Cyclical,Apparel Manufacturing,17.34,70.6,Bull,0.07,29.01,0.05,73.1,3.08
LCID,6.83,6.55,23.06,2.7,Consumer Cyclical,Auto Manufacturers,11.15,59.4,Bull,0.08,32.88,0.24,72.6,2.83
GWRE,151.04,1.71,10.95,12.6,Technology,Software - Application,13.02,68.7,Bull,2.92,35.86,0.02,71.7,4.43
DSGR,34.45,-0.06,25.73,1.6,Industrials,Industrial Distribution,23.51,83.9,Bull,0.72,25.78,0.12,71.7,
WEX,166.16,-0.5,5.5,5.8,Technology,Software - Infrastructure,12.44,69.9,Bull,2.43,30.98,0.03,71.5,3.64
MLKN,22.25,1.25,10.34,1.5,Consumer Cyclical,"Furnishings, Fixtures & Appliances",22.32,74.5,Bull,0.1,41.24,0.04,71.3,
QTWO,56.33,1.34,8.67,3.5,Technology,Software - Application,14.53,69.0,Bull,0.58,28.68,0.04,71.3,4.42
DOCU,54.06,1.8,9.92,10.3,Technology,Software - Application,13.47,71.8,Bull,0.96,26.95,0.06,69.2,3.27
GRPN,26.91,-5.93,3.28,1.0,Communication Services,Internet Content & Information,29.23,62.4,Bull,0.11,62.47,0.08,68.6,
FG,33.24,2.67,12.05,4.4,Financial Services,Insurance - Life,17.9,75.5,Bull,0.54,24.09,0.06,68.5,3.0
TRI,99.29,-0.71,10.75,43.3,Industrials,Specialty Business Services,13.1,69.0,Bull,1.52,25.29,0.2,68.5,4.22
GDDY,96.36,0.12,8.37,12.8,Technology,Software - Infrastructure,11.69,68.4,Bull,1.25,26.61,0.04,67.8,3.94
TRU,81.47,0.92,8.6,15.7,Financial Services,Financial Data & Stock Exchanges,12.12,68.8,Bull,0.64,26.43,0.02,67.6,4.23
CTAS,209.01,1.49,16.35,83.3,Industrials,Specialty Business Services,16.84,78.2,Bull,3.4,23.21,0.11,67.5,3.7
ADUS,116.12,2.02,7.31,2.2,Healthcare,Medical Care Facilities,15.54,84.1,Bull,1.05,23.7,0.1,67.3,4.43
HUBS,224.52,0.45,8.22,11.5,Technology,Software - Application,9.07,63.3,Bull,4.55,27.06,0.05,67.0,4.21
DRVN,15.72,1.55,1.42,2.6,Consumer Cyclical,Auto & Truck Dealerships,12.34,65.4,Bull,0.1,25.26,0.05,66.9,
AVO,13.93,5.53,4.5,1.2,Consumer Defensive,Food Distribution,11.07,69.4,Bull,0.11,25.84,0.05,66.8,5.0
PNTG,42.27,1.34,4.37,1.5,Healthcare,Medical Care Facilities,17.69,77.2,Bull,0.27,22.24,0.06,66.6,4.86
MANH,164.29,2.52,6.06,9.7,Technology,Software - Application,12.59,68.4,Bull,1.68,24.38,0.02,65.8,4.17
CLBK,23.03,0.37,8.4,2.4,Financial Services,Banks - Regional,12.47,76.4,Bull,0.17,16.1,1.01,65.8,
CRAI,179.62,1.55,11.82,1.2,Industrials,Consulting Services,16.83,75.1,Bull,3.2,21.93,0.02,65.6,3.5
JKHY,155.64,1.17,3.54,11.1,Technology,Information Technology Services,9.42,70.8,Bull,1.46,25.29,0.03,65.2,4.25
AHR,57.28,-0.3,6.93,11.8,Real Estate,REIT - Healthcare Facilities,12.16,72.7,Bull,0.33,23.74,0.01,64.9,4.57
BCO,118.79,0.75,13.96,4.9,Industrials,Security & Protection Services,13.66,79.2,Bull,2.24,22.0,0.04,64.2,
TCBK,61.5,-0.15,14.65,2.0,Financial Services,Banks - Regional,15.65,74.3,Bull,0.76,20.83,0.03,63.9,3.0
PAYX,117.32,2.02,9.09,41.7,Technology,Software - Application,15.84,75.2,Bull,1.11,20.23,0.09,63.9,2.83
PAYC,151.43,0.59,8.88,7.1,Technology,Software - Application,11.66,66.5,Bull,1.83,22.4,0.03,63.5,3.6
SMG,74.71,-0.39,14.1,4.3,Basic Materials,Agricultural Inputs,15.97,72.3,Bull,0.49,19.14,0.15,63.4,4.12
BLFS,30.56,0.99,8.45,1.5,Healthcare,Medical Instruments & Supplies,16.55,70.7,Bull,0.15,19.47,0.05,63.2,
ALRM,54.53,0.79,5.88,2.7,Technology,Software - Application,14.43,80.9,Bull,0.51,20.56,0.05,63.2,
APPN,26.28,0.82,3.65,1.9,Technology,Software - Infrastructure,11.4,64.8,Bull,0.27,21.92,0.06,63.1,
EEFT,81.24,-1.41,5.11,3.1,Technology,Software - Infrastructure,12.15,71.0,Bull,0.65,21.2,0.05,62.7,3.88
APPF,182.2,0.41,3.77,6.4,Technology,Software - Application,9.35,64.1,Bull,1.6,22.62,0.05,62.7,4.67
ABG,228.81,0.95,7.94,4.3,Consumer Cyclical,Auto & Truck Dealerships,12.31,73.7,Bull,2.14,20.34,0.13,62.6,3.45
REZI,36.89,-0.3,8.69,5.6,Industrials,Industrial Distribution,11.19,64.1,Bull,0.67,21.31,0.08,62.6,4.67
TRNO,76.13,-0.59,9.69,8.0,Real Estate,REIT - Industrial,13.78,79.8,Bull,0.9,20.17,0.06,62.5,3.74
BLKB,33.22,0.58,12.27,1.5,Technology,Software - Application,6.18,63.8,Bull,0.58,24.09,0.03,62.4,4.0
DG,130.14,3.75,9.43,28.7,Consumer Defensive,Discount Stores,11.9,70.0,Bull,1.17,20.35,0.08,61.9,3.55
ADP,260.36,1.5,7.62,104.1,Technology,Software - Application,13.63,72.6,Bull,2.08,19.02,0.08,61.5,3.33
GIS,39.37,1.9,8.68,21.0,Consumer Defensive,Packaged Foods,11.7,69.8,Bull,0.32,20.04,0.06,61.4,3.0
LCII,110.61,2.27,9.44,2.7,Consumer Cyclical,Recreational Vehicles,5.68,65.2,Bull,1.32,23.27,0.03,61.3,3.82
FLO,8.85,1.14,6.12,1.9,Consumer Defensive,Packaged Foods,9.52,65.4,Bull,0.04,20.74,0.03,60.7,3.2
HUBG,51.28,-0.25,11.0,3.1,Industrials,Integrated Freight & Logistics,15.35,74.6,Bull,0.54,17.53,0.04,60.5,3.4
WK,57.46,2.85,10.14,3.2,Technology,Software - Application,10.57,69.9,Bull,0.76,19.63,0.03,60.2,4.82
SAFE,17.4,3.3,7.98,1.2,Real Estate,REIT - Diversified,11.35,69.5,Bull,0.11,18.27,0.1,59.8,3.55
REXR,38.23,2.08,12.05,8.8,Real Estate,REIT - Industrial,10.42,75.0,Bull,0.48,19.26,0.04,59.8,3.5
SAIL,15.86,2.86,15.68,9.0,Technology,Software - Infrastructure,8.51,57.5,Bull,0.15,20.06,0.03,59.5,4.25
FDS,268.69,4.06,8.73,9.6,Financial Services,Financial Data & Stock Exchanges,12.37,62.9,Bull,2.43,17.69,0.06,59.4,2.67
LTC,42.4,2.17,9.11,2.1,Real Estate,REIT - Healthcare Facilities,10.64,78.5,Bull,0.34,18.2,0.09,59.2,3.12
ADBE,236.56,1.16,5.78,94.0,Technology,Software - Application,3.7,60.9,Bull,3.85,20.52,0.12,58.4,3.33
VRSK,205.1,1.29,10.63,26.9,Industrials,Consulting Services,11.71,69.8,Bull,1.73,16.96,0.03,58.1,3.84
RUSHA,79.58,-0.1,5.43,6.2,Consumer Cyclical,Auto & Truck Dealerships,10.49,71.4,Bull,0.63,17.15,0.07,58.0,4.5
UNP,300.67,0.26,4.78,178.5,Industrials,Railroads,10.37,77.0,Bull,2.1,16.52,0.13,57.8,4.2
AORT,25.56,-1.26,6.08,1.2,Healthcare,Medical Devices,2.41,61.0,Bull,0.35,20.54,0.04,57.1,
ABT,101.22,2.55,8.53,176.3,Healthcare,Medical Devices,9.9,68.0,Bull,0.53,15.19,0.17,56.6,4.33
EPC,29.65,3.11,11.95,1.4,Consumer Defensive,Household & Personal Products,23.87,75.1,Bull,0.07,31.41,0.04,56.3,3.71
STVN,19.91,-0.95,1.63,5.4,Healthcare,Medical Instruments & Supplies,9.93,61.0,Bull,0.1,16.71,0.02,56.3,4.45
HQY,99.36,2.21,5.25,8.3,Healthcare,Health Information Services,11.04,69.7,Bull,0.51,15.09,0.09,56.3,4.67
HLN,10.22,3.02,4.71,45.0,Healthcare,Drug Manufacturers - Specialty & Generic,7.99,70.3,Bull,0.06,15.22,0.24,56.2,3.8
EFX,181.15,1.2,8.84,21.9,Industrials,Consulting Services,7.41,63.6,Bull,1.91,16.99,0.04,56.0,4.21
AON,374.96,1.72,5.05,80.1,Financial Services,Insurance Brokers,11.06,69.2,Bull,2.14,14.78,0.08,56.0,4.0
FR,69.51,1.21,6.92,9.5,Real Estate,REIT - Industrial,10.43,76.9,Bull,0.57,15.42,0.02,55.8,4.0
GT,7.14,1.06,4.92,2.1,Consumer Cyclical,Auto Parts,9.15,62.7,Bull,0.04,15.99,0.03,55.8,3.3
BNL,23.08,1.1,5.73,4.6,Real Estate,REIT - Diversified,11.22,77.7,Bull,0.15,14.84,0.05,55.8,4.18
MMSI,76.5,1.26,4.17,4.6,Healthcare,Medical Instruments & Supplies,10.74,68.9,Bull,0.36,17.26,0.07,55.8,4.18
CALM,89.84,3.11,1.7,4.3,Consumer Defensive,Farm Products,11.13,68.0,Bull,0.49,14.74,0.06,55.8,3.5
IQ,1.2,-0.83,6.19,1.2,Communication Services,Entertainment,6.39,61.4,Bull,0.02,16.5,0.11,55.6,
BCC,81.62,1.06,7.31,2.9,Basic Materials,Lumber & Wood Production,9.83,64.5,Bull,0.44,15.27,0.04,55.5,4.0
EGP,225.52,0.95,7.59,12.1,Real Estate,REIT - Industrial,10.17,75.6,Bull,1.46,15.02,0.03,55.4,4.2
MATX,219.46,-2.96,7.17,6.6,Industrials,Marine Shipping,12.95,68.2,Bull,1.56,13.37,0.04,55.2,4.67
ICFI,82.01,1.2,6.75,1.5,Industrials,Consulting Services,12.61,66.8,Bull,0.67,13.59,0.03,55.1,4.4
WM,246.84,1.79,5.79,99.1,Industrials,Waste Management,9.15,70.8,Bull,1.51,14.36,0.12,55.0,4.25
CROX,138.96,0.18,4.65,6.9,Consumer Cyclical,Footwear & Accessories,16.03,68.9,Bull,0.95,11.59,0.05,55.0,
STAG,42.38,1.75,8.72,8.3,Real Estate,REIT - Industrial,9.99,77.8,Bull,0.33,14.85,0.02,55.0,3.55
NEOG,10.24,-0.1,6.44,2.2,Healthcare,Medical Devices,9.25,64.5,Bull,0.09,14.67,0.08,54.9,
HURN,121.05,1.93,14.36,2.0,Industrials,Consulting Services,10.83,66.6,Bull,2.9,13.98,0.03,54.7,
ABM,48.78,1.82,9.37,2.9,Industrials,Specialty Business Services,12.57,77.1,Bull,0.28,12.92,0.04,54.6,
HOMB,31.04,0.13,8.08,6.2,Financial Services,Banks - Regional,10.48,75.5,Bull,0.17,13.04,0.13,54.3,3.56
RYAN,43.53,0.76,7.72,11.5,Financial Services,Insurance - Specialty,16.78,69.1,Bull,0.14,23.38,0.02,54.2,3.68
EPRT,33.46,1.63,7.3,7.3,Real Estate,REIT - Retail,8.51,75.1,Bull,0.28,14.53,0.04,54.1,4.75
SYBT,82.0,-0.33,7.53,2.4,Financial Services,Banks - Regional,10.27,73.4,Bull,0.42,13.38,0.06,54.1,3.33
DLX,26.77,0.79,9.22,1.2,Industrials,Conglomerates,8.23,67.8,Bull,0.34,14.26,0.07,54.0,
KFY,79.51,0.81,8.71,4.0,Industrials,Staffing & Employment Services,13.03,67.9,Bull,0.84,11.82,0.03,53.6,
GTY,36.49,0.29,6.15,2.2,Real Estate,REIT - Retail,9.16,76.1,Bull,0.2,13.61,0.04,53.6,
SMA,35.72,2.06,8.28,2.0,Real Estate,REIT - Industrial,10.38,74.2,Bull,0.21,12.39,0.12,53.6,
WWW,18.81,0.4,6.18,1.5,Consumer Cyclical,Footwear & Accessories,9.77,63.6,Bull,0.2,13.29,0.04,53.5,4.0
WU,8.28,-0.72,5.61,2.6,Financial Services,Credit Services,4.8,66.8,Bull,0.08,15.48,0.05,53.3,2.39
UNF,293.61,1.67,8.03,5.3,Industrials,Specialty Business Services,9.83,76.2,Bull,2.46,13.04,0.04,53.3,3.0
NHI,80.7,1.97,7.13,3.9,Real Estate,REIT - Healthcare Facilities,7.05,69.3,Bull,0.39,15.74,0.02,53.0,4.25
VERX,13.18,0.11,6.42,2.1,Technology,Software - Application,4.49,56.8,Bull,0.13,15.37,0.03,52.9,3.8
FNF,52.87,1.11,6.74,14.2,Financial Services,Insurance - Specialty,8.98,75.5,Bull,0.46,12.85,0.07,52.9,4.4
EXPO,65.01,0.93,4.69,3.2,Industrials,Engineering & Construction,6.81,66.2,Bull,0.47,14.03,0.04,52.8,
UPS,117.76,0.83,4.7,100.1,Industrials,Integrated Freight & Logistics,9.19,69.7,Bull,0.61,12.01,0.11,52.5,3.83
MRSH,185.51,1.93,4.04,89.4,Financial Services,Insurance Brokers,8.44,66.4,Bull,0.92,12.96,0.08,52.4,3.61
GHRS,28.11,-5.34,6.02,1.9,Healthcare,Biotechnology,18.12,61.3,Bull,0.05,29.52,0.13,52.2,
VTRS,17.58,1.94,8.08,20.5,Healthcare,Drug Manufacturers - Specialty & Generic,9.45,67.2,Bull,0.1,11.79,0.08,52.2,3.8
PCOR,46.52,1.73,7.36,7.0,Technology,Software - Application,1.43,59.2,Bull,0.67,16.01,0.06,52.2,4.27
CHRW,205.51,-0.11,6.21,24.2,Industrials,Integrated Freight & Logistics,10.46,70.0,Bull,1.48,10.97,0.12,52.2,4.0
ATR,134.53,-0.42,7.17,8.6,Healthcare,Medical Instruments & Supplies,8.99,73.9,Bull,0.79,12.12,0.04,52.0,4.5
GXO,54.56,0.0,7.8,6.3,Industrials,Integrated Freight & Logistics,6.7,62.2,Bull,0.4,13.48,0.02,52.0,4.65
BANR,72.41,-0.03,7.15,2.5,Financial Services,Banks - Regional,8.93,72.8,Bull,0.49,11.81,0.08,51.9,3.71
BDX,162.44,2.02,6.91,44.8,Healthcare,Medical Instruments & Supplies,7.38,64.4,Bull,0.76,14.71,0.06,51.8,3.92
AWR,88.69,0.65,4.95,3.5,Utilities,Utilities - Regulated Water,10.24,77.9,Bull,0.39,15.35,0.06,51.7,
OMC,84.85,1.38,3.56,24.0,Communication Services,Advertising Agencies,10.25,68.3,Bull,0.68,11.19,0.04,51.6,3.92
VOD,16.02,3.02,8.83,36.9,Communication Services,Telecom Services,10.16,68.3,Bull,0.32,10.25,0.14,51.5,2.25
SOLV,82.86,1.44,8.03,14.3,Healthcare,Medical Instruments & Supplies,8.63,65.2,Bull,0.47,11.13,0.13,51.5,3.67
GILD,140.26,2.66,8.03,174.1,Healthcare,Drug Manufacturers - General,7.27,65.7,Bull,1.0,11.81,0.12,51.4,4.38
MAIN,55.95,1.11,5.89,5.2,Financial Services,Asset Management,7.44,74.2,Bull,0.49,11.77,0.11,51.4,3.0
CCB,82.24,0.61,4.8,1.3,Financial Services,Banks - Regional,7.83,69.6,Bull,0.35,16.92,0.05,51.3,4.75
UPWK,9.27,-3.24,5.1,1.1,Communication Services,Internet Content & Information,1.05,57.1,Bull,0.11,14.87,0.09,51.2,3.5
NHC,228.16,0.73,8.45,3.6,Healthcare,Medical Care Facilities,14.8,72.1,Bull,0.76,19.78,0.06,51.1,
NBTB,53.03,-0.29,5.46,2.8,Financial Services,Banks - Regional,10.57,75.6,Bull,0.23,14.4,0.06,51.0,3.71
O,67.01,2.21,5.84,62.5,Real Estate,REIT - Retail,7.24,70.0,Bull,0.34,11.11,0.15,51.0,3.5
FCPT,26.85,0.07,7.57,2.9,Real Estate,REIT - Retail,8.16,71.7,Bull,0.18,11.47,0.05,51.0,3.67
HNI,42.63,1.06,6.7,3.1,Consumer Cyclical,"Furnishings, Fixtures & Appliances",15.59,72.7,Bull,0.08,31.53,0.04,51.0,5.0
ITGR,99.67,2.02,6.39,3.4,Healthcare,Medical Devices,8.62,64.9,Bull,0.6,11.36,0.03,51.0,4.0
VLTO,96.39,1.76,3.98,23.7,Industrials,Pollution & Treatment Controls,8.56,70.0,Bull,0.4,16.63,0.08,50.5,4.11
