Ticker,Price,Day%,Week%,MCap($B),Sector,Industry,Above EMA%,RSI,MACD,MACD Hist,ROC20%,Vol Ratio,Momentum,Rating
KNSA,79.44,25.03,25.0,6.1,Healthcare,Drug Manufacturers - Specialty & Generic,34.43,78.1,Bull,0.66,27.29,3.79,97.3,4.88
CBZ,54.49,16.68,35.08,2.5,Industrials,Specialty Business Services,46.93,84.4,Bull,1.0,69.86,1.72,89.4,4.0
GSHD,68.82,11.0,28.04,2.4,Financial Services,Insurance Brokers,40.54,73.4,Bull,0.85,43.43,1.6,88.3,3.62
WDAY,159.69,8.24,13.12,39.4,Technology,Software - Application,18.03,65.5,Bull,1.01,29.22,1.7,87.4,3.93
ETON,46.66,10.28,8.01,1.3,Healthcare,Drug Manufacturers - Specialty & Generic,30.82,73.3,Bull,0.42,27.04,1.7,86.2,5.0
WPP,21.3,9.01,16.84,4.6,Communication Services,Advertising Agencies,17.94,68.8,Bull,0.24,31.24,1.44,86.0,2.67
FTRE,20.7,7.81,15.58,2.0,Healthcare,Biotechnology,23.97,76.3,Bull,0.16,18.15,2.58,84.7,
ATRC,39.75,6.37,15.18,2.0,Healthcare,Medical Instruments & Supplies,25.41,75.5,Bull,0.28,38.5,1.13,84.4,4.22
DAO,15.98,0.76,5.97,1.9,Consumer Defensive,Education & Training Services,22.7,70.1,Bull,0.13,33.95,0.88,82.3,
CTSH,50.31,6.93,15.31,23.8,Technology,Information Technology Services,6.59,65.8,Bull,0.95,29.87,1.5,80.7,3.83
LAD,358.31,3.71,8.32,8.2,Consumer Cyclical,Auto & Truck Dealerships,15.6,72.4,Bull,2.51,22.98,1.65,79.5,4.31
MORN,194.12,6.41,17.15,7.4,Financial Services,Financial Data & Stock Exchanges,13.55,69.9,Bull,2.5,24.93,1.5,79.2,4.33
MGRT,101.99,4.02,18.61,1.4,Technology,Information Technology Services,21.01,63.6,Bull,2.86,35.55,0.41,78.4,
PRK,206.97,9.31,9.85,3.7,Financial Services,Banks - Regional,14.19,75.2,Bull,0.96,13.71,3.64,78.3,3.0
AWI,178.65,8.13,17.98,7.6,Industrials,Building Products & Equipment,11.94,72.8,Bull,1.99,12.03,3.31,78.0,4.22
DFIN,52.61,4.7,7.21,1.3,Technology,Software - Application,17.12,71.0,Bull,0.27,26.68,0.9,77.8,
SAH,104.69,1.66,7.34,3.3,Consumer Cyclical,Auto & Truck Dealerships,18.99,69.2,Bull,0.53,23.64,1.01,76.6,3.67
BGSI,112.93,4.87,9.95,3.1,Consumer Cyclical,Auto & Truck Dealerships,8.54,72.0,Bull,1.49,19.59,2.11,76.5,4.43
CRAI,179.98,3.64,7.45,1.2,Industrials,Consulting Services,14.19,70.1,Bull,0.91,24.96,1.13,76.5,3.5
AVTR,14.19,14.25,29.59,8.5,Healthcare,Medical Instruments & Supplies,38.51,82.7,Bull,0.23,43.33,0.16,76.3,3.06
ADSK,237.38,5.08,12.42,50.1,Technology,Software - Application,9.76,67.2,Bull,2.93,21.58,1.74,75.9,4.57
SONO,16.8,7.28,13.59,2.0,Technology,Consumer Electronics,14.37,67.7,Bull,0.22,23.71,1.2,75.9,
FBRX,76.59,-0.08,35.25,1.6,Healthcare,Biotechnology,107.6,85.5,Bull,3.31,260.42,0.1,75.8,3.4
MANH,193.33,14.96,29.66,9.9,Technology,Software - Application,28.6,75.3,Bull,2.11,38.84,0.09,75.7,4.17
