Ticker,Price,Day%,Week%,MCap($B),Sector,Industry,Above EMA%,RSI,MACD,MACD Hist,ROC20%,Vol Ratio,Momentum,Rating
FBRX,76.5,39.65,61.09,1.6,N/A,N/A,127.76,85.6,Bull,2.97,263.77,9.91,100.0,
TRAX,42.03,18.33,14.0,1.5,N/A,N/A,63.23,77.7,Bull,0.56,162.2,2.58,96.5,
ANDG,46.94,9.62,10.24,5.3,N/A,N/A,20.6,66.3,Bull,0.24,27.17,2.03,89.1,
COAG,50.39,6.51,2.02,2.4,Healthcare,Biotechnology,39.12,71.6,Bull,0.61,55.67,1.04,83.7,5.0
MMED,17.67,4.99,4.43,5.0,N/A,N/A,17.83,69.1,Bull,0.1,24.09,1.79,82.9,
DAO,15.86,3.26,3.19,1.9,N/A,N/A,22.9,69.5,Bull,0.13,42.63,0.57,79.7,
SBET,6.38,9.81,3.91,1.4,N/A,N/A,8.0,59.8,Bull,0.09,32.64,1.1,78.2,
WIX,56.34,9.59,5.58,3.1,N/A,N/A,5.01,61.6,Bull,0.58,27.76,1.33,76.4,
CRSR,10.53,6.9,11.43,1.1,N/A,N/A,17.39,61.1,Bull,0.07,22.3,1.24,76.3,
PYPL,57.96,3.37,3.78,49.5,N/A,N/A,19.49,78.4,Bull,0.53,30.6,0.14,75.9,
SAFT,103.18,0.17,40.51,1.5,N/A,N/A,34.38,86.0,Bull,3.16,37.52,0.04,75.3,
UTZ,14.09,0.07,0.21,2.0,N/A,N/A,57.85,86.9,Bull,0.67,80.18,0.04,75.3,
ATAI,7.18,0.21,0.7,2.6,N/A,N/A,34.14,73.8,Bull,0.08,34.05,0.03,75.2,
RNG,55.7,3.73,40.8,4.5,N/A,N/A,35.07,76.2,Bull,1.57,42.5,0.03,75.2,
MAN,54.73,1.98,5.9,2.5,N/A,N/A,39.21,76.0,Bull,0.76,52.37,0.01,75.1,
THC,246.3,1.21,25.35,21.0,Healthcare,Medical Care Facilities,25.73,77.2,Bull,4.8,31.59,0.01,75.1,4.55
CBZ,45.81,3.04,11.9,2.4,Industrials,Specialty Business Services,26.06,75.0,Bull,0.39,41.7,0.01,75.1,4.0
COTY,2.8,2.94,1.81,2.4,N/A,N/A,21.19,72.1,Bull,0.03,42.85,0.01,75.1,
OII,51.33,-1.62,14.95,5.2,N/A,N/A,24.03,76.3,Bull,1.02,29.84,0.02,75.0,
