=== Stock Screener — 2026-07-16 13:45 ===
Criteria: Above 50d EMA | Positive weekly gain | Market cap > $1B
Fetching universe...

  NASDAQ screener: 2791 stocks with market cap > $1B
  Top 5 by daily gain: LCID(+28.8%), CHRN(+28.8%), AEHR(+21.9%), IOVA(+20.6%), MAAS(+17.4%)
  S&P 500 loaded: 503 tickers
Screening 2791 stocks...
  Priority tier: 943 (top 500 movers + 443 S&P 500)
  Remaining: 1848

  === Priority Tier ===
  Priority: 300/943 (196 passed, 0 errors)
  Priority: 600/943 (268 passed, 173 errors)
  Priority: 900/943 (268 passed, 473 errors)
  Priority: 943/943 (268 passed, 516 errors)

  Retrying 516 priority tickers...
  After priority retry: 268 passed

  === Remaining Tier ===
  Remaining: 300/1848 (268 total passed)
  Remaining: 600/1848 (268 total passed)
  Remaining: 900/1848 (268 total passed)
  Remaining: 1200/1848 (268 total passed)
  Remaining: 1500/1848 (268 total passed)
  Remaining: 1800/1848 (268 total passed)
  Remaining: 1848/1848 (268 total passed)

  Final: 268 stocks passed all filters

================================================================================
  268 stocks passed all filters
  Sorted by composite momentum (MACD 35 | ROC 30 | Volume 25 | EMA 10)
  Rating: 5=Strong Buy → 1=Strong Sell | Vol Ratio: >1 = above avg volume
================================================================================

    Ticker    Price   Day%  Week%  MCap($B)                  Sector                                  Industry  Above EMA%   RSI  MACD  MACD Hist  ROC20%  Vol Ratio  Momentum  Rating
36    CMPR   103.71   0.69   6.16       2.5             Industrials               Specialty Business Services       11.11  63.6  Bull       0.76   23.57       0.01      64.2     NaN
37     TRI    98.40   3.79  10.80      43.0             Industrials               Specialty Business Services       12.68  68.1  Bull       1.43   21.26       0.07      63.2    4.22
38    PLTK     4.07  -1.09   8.69       1.5  Communication Services            Electronic Gaming & Multimedia       12.23  60.1  Bull       0.03   21.34       0.02      62.6     NaN
39    UPBD    22.53   0.63  10.88       1.3              Technology                    Software - Application       15.91  69.8  Bull       0.16   19.27       0.03      62.5    4.57
40    MLKN    22.00   4.02  10.11       1.5       Consumer Cyclical        Furnishings, Fixtures & Appliances       22.07  73.5  Bull       0.07   40.13       0.03      62.4     NaN
41    COTY     2.47   3.99  16.20       2.2      Consumer Defensive             Household & Personal Products       14.41  69.0  Bull       0.04   19.57       0.04      62.1    2.94
42      UA     6.78   2.67   5.06       2.9       Consumer Cyclical                     Apparel Manufacturing       12.09  65.9  Bull       0.03   19.72       0.03      60.7     NaN
43     KMX    60.00   1.70  17.62       8.5       Consumer Cyclical                  Auto & Truck Dealerships       22.57  74.4  Bull       0.50   15.14       0.05      60.6    3.11
44    ETSY    84.98  -1.70   9.34       8.1       Consumer Cyclical                           Internet Retail       18.37  69.7  Bull       0.52   15.87       0.07      60.6    3.45
45    VRTS   169.00   0.43   7.41       1.1      Financial Services                          Asset Management       14.47  72.7  Bull       2.03   17.91       0.02      60.3    2.50
