Ticker,Price,Day%,Week%,MCap($B),Sector,Industry,Above EMA%,RSI,MACD,MACD Hist,ROC20%,Vol Ratio,Momentum,Rating
PTRN,26.35,-1.05,20.93,5.2,Technology,Software - Application,36.99,80.7,Bull,0.44,32.55,0.29,77.4,4.78
HOOD,117.86,9.11,26.1,106.1,Financial Services,Capital Markets,30.16,69.8,Bull,1.05,42.26,0.26,77.2,4.26
PLBL,9.0,3.69,10.29,3.3,Consumer Cyclical,Department Stores,19.17,63.1,Bull,0.14,50.68,0.31,77.2,
NUTX,198.75,4.06,33.3,1.4,Healthcare,Medical Care Facilities,42.16,84.7,Bull,4.63,49.63,0.25,77.1,4.8
WEN,9.26,3.58,26.33,1.8,Consumer Cyclical,Restaurants,26.58,70.4,Bull,0.27,35.18,0.19,76.6,2.96
MRNA,76.69,4.89,28.35,30.4,Healthcare,Biotechnology,38.83,78.9,Bull,1.92,56.31,0.16,76.3,3.0
DLO,15.03,3.16,21.8,4.4,Technology,Software - Infrastructure,19.53,76.4,Bull,0.29,31.84,0.16,76.1,
LMND,71.9,4.67,28.42,5.5,Financial Services,Insurance - Property & Casualty,21.13,73.9,Bull,1.55,36.55,0.14,76.1,
LFST,11.45,-0.16,15.89,4.4,Healthcare,Medical Care Facilities,35.05,86.7,Bull,0.25,52.67,0.12,76.0,
APPS,13.2,-0.92,29.97,1.6,Technology,Software - Application,64.8,81.1,Bull,0.24,52.31,0.11,75.9,
TEM,62.35,1.92,13.62,11.2,Healthcare,Health Information Services,20.58,68.7,Bull,1.33,31.23,0.1,75.8,3.89
ADPT,22.54,-2.0,11.31,3.6,Healthcare,Diagnostics & Research,32.96,77.7,Bull,0.41,40.96,0.09,75.7,4.5
ABX,11.7,-1.52,26.62,1.1,Financial Services,Insurance - Life,23.3,75.2,Bull,0.25,40.96,0.08,75.6,4.5
HIMS,37.61,0.77,14.98,8.7,Healthcare,Drug Manufacturers - Specialty & Generic,29.51,70.7,Bull,0.48,36.71,0.08,75.6,3.2
ELF,78.67,-0.08,20.86,4.7,Consumer Defensive,Household & Personal Products,23.91,76.7,Bull,1.87,51.32,0.05,75.5,4.17
GH,169.56,-0.88,18.62,22.5,Healthcare,Diagnostics & Research,36.93,79.5,Bull,2.91,33.48,0.06,75.5,4.68
ATEX,109.35,1.25,35.0,2.1,Communication Services,Telecom Services,56.99,84.2,Bull,2.74,63.4,0.04,75.4,4.0
KMTS,27.06,2.97,19.84,1.6,Healthcare,Medical Instruments & Supplies,24.38,71.7,Bull,0.75,43.78,0.04,75.4,
ASTH,50.32,-0.15,15.68,2.5,Healthcare,Medical Care Facilities,30.99,87.2,Bull,0.99,37.11,0.05,75.4,4.64
MGNI,20.5,1.08,18.36,2.9,Communication Services,Advertising Agencies,29.66,74.2,Bull,0.21,41.87,0.04,75.3,4.53
PRCH,16.12,0.78,24.71,1.8,Financial Services,Insurance - Property & Casualty,45.13,84.5,Bull,0.44,62.22,0.04,75.3,4.86
AVAH,8.99,-0.06,6.07,2.0,Healthcare,Medical Care Facilities,19.8,79.6,Bull,0.13,32.67,0.05,75.3,
URGN,37.65,-0.76,9.51,1.8,Healthcare,Biotechnology,26.64,76.4,Bull,0.42,41.54,0.03,75.3,
QDEL,18.48,1.65,36.69,1.3,Healthcare,Medical Devices,28.06,69.3,Bull,0.56,35.88,0.03,75.2,3.2
MLKN,21.2,0.24,9.79,1.4,Consumer Cyclical,"Furnishings, Fixtures & Appliances",25.58,78.8,Bull,0.58,43.83,0.02,75.2,4.0
BHVN,15.67,0.9,2.15,2.4,Healthcare,Biotechnology,30.16,68.7,Bull,0.15,44.96,0.03,75.2,4.21
GSHD,51.0,-0.47,15.99,1.8,Financial Services,Insurance Brokers,21.06,72.7,Bull,1.59,48.39,0.02,75.2,3.62
MANE,129.0,0.39,8.07,5.4,Healthcare,Biotechnology,29.86,72.4,Bull,3.03,33.35,0.03,75.2,4.83
NSP,44.57,1.13,16.04,1.7,Industrials,Staffing & Employment Services,27.47,69.9,Bull,0.65,35.06,0.03,75.2,
RDNT,69.03,7.04,15.03,5.4,Healthcare,Diagnostics & Research,19.17,74.6,Bull,1.28,33.08,0.07,75.2,4.75
XZO,18.08,0.5,22.91,1.6,Financial Services,Insurance - Diversified,22.08,77.9,Bull,0.57,38.12,0.01,75.1,
NP,33.87,-0.56,23.43,4.7,Financial Services,Insurance Brokers,21.86,70.1,Bull,0.63,39.33,0.02,75.1,4.08
ZBIO,28.38,5.11,15.04,1.8,Healthcare,Biotechnology,34.8,76.3,Bull,0.96,63.1,0.01,75.1,
CBRL,54.18,-1.67,12.13,1.2,Consumer Cyclical,Restaurants,36.35,76.4,Bull,0.66,63.59,0.02,75.1,
IPAR,116.79,0.92,11.91,3.7,Consumer Defensive,Household & Personal Products,19.51,79.0,Bull,1.71,33.3,0.03,75.0,4.67
WGS,72.24,1.23,5.2,2.1,Healthcare,Diagnostics & Research,19.63,68.5,Bull,1.29,36.25,0.02,75.0,4.89
IBRX,9.27,0.33,19.0,9.7,Healthcare,Biotechnology,20.29,71.9,Bull,0.25,29.11,0.09,74.8,
FLYW,18.89,2.38,11.91,2.3,Technology,Software - Infrastructure,21.75,74.9,Bull,0.35,29.3,0.04,74.7,
GRND,15.51,-1.15,14.38,2.8,Technology,Software - Application,18.52,73.3,Bull,0.35,42.29,0.04,74.6,
GPGI,17.04,6.5,17.68,4.9,Industrials,Metal Fabrication,17.47,75.0,Bull,0.41,46.9,0.03,74.0,
ACIW,53.55,1.15,14.77,5.4,Technology,Software - Infrastructure,19.4,77.6,Bull,0.9,28.85,0.02,73.8,
TDOC,9.09,0.66,14.92,1.6,Healthcare,Health Information Services,25.73,72.7,Bull,0.12,28.21,0.06,73.7,3.52
MMYT,56.87,0.89,9.08,5.4,Consumer Cyclical,Travel Services,19.06,70.6,Bull,1.27,28.1,0.07,73.2,4.82
RYAN,40.54,1.38,12.77,10.7,Financial Services,Insurance - Specialty,15.44,69.1,Bull,0.59,31.37,0.02,72.9,3.79
VIA,19.28,-0.1,25.44,1.6,Technology,Software - Application,20.04,70.5,Bull,0.51,27.6,0.03,72.8,4.6
JBLU,6.14,4.07,3.72,2.3,Industrials,Airlines,17.04,64.6,Bull,0.07,28.72,0.07,72.8,2.65
QLYS,142.33,-0.48,22.5,5.0,Technology,Software - Infrastructure,29.93,82.6,Bull,2.76,27.52,0.02,72.7,3.29
PRVA,27.0,0.47,10.09,3.4,Healthcare,Health Information Services,14.81,79.1,Bull,0.4,30.71,0.02,72.6,
BRBR,13.3,-1.41,16.77,1.5,Consumer Defensive,Packaged Foods,14.88,72.5,Bull,0.54,50.11,0.01,72.6,3.93
SENEA,181.54,-0.06,7.95,1.2,Consumer Defensive,Packaged Foods,18.09,72.6,Bull,1.94,28.18,0.02,72.4,
BOW,31.42,2.67,11.17,1.0,Financial Services,Insurance - Property & Casualty,15.8,74.2,Bull,0.37,29.18,0.04,72.4,3.86
PLMR,133.38,-1.49,13.18,3.5,Financial Services,Insurance - Property & Casualty,13.38,74.6,Bull,2.4,31.51,0.05,72.1,4.38
LIF,58.5,3.87,19.53,4.7,Technology,Software - Application,23.58,70.3,Bull,1.04,26.6,0.03,71.9,4.5
EVTC,29.68,2.19,12.96,1.8,Technology,Software - Infrastructure,12.79,70.4,Bull,0.46,31.52,0.02,71.5,
PANW,353.0,0.71,20.44,287.7,Technology,Software - Infrastructure,35.04,81.5,Bull,5.19,25.88,0.07,71.4,4.38
SLDE,20.47,2.22,13.32,2.3,Financial Services,Insurance - Property & Casualty,13.23,71.1,Bull,0.42,26.41,0.34,70.9,4.0
AXON,600.18,0.87,34.95,48.4,Industrials,Aerospace & Defense,31.79,77.2,Bull,16.65,24.65,0.11,70.6,4.4
WLYB,50.43,7.78,12.27,2.6,Communication Services,Publishing,17.69,81.6,Bull,0.4,14.02,1.5,70.4,
CON,31.17,1.3,5.27,4.0,Healthcare,Medical Care Facilities,17.65,82.9,Bull,0.17,25.94,0.08,70.4,4.75
AGYS,109.88,-1.01,12.69,3.1,Technology,Software - Application,27.23,80.2,Bull,1.63,24.37,0.1,70.2,4.5
ACHC,32.01,2.11,21.99,2.9,Healthcare,Medical Care Facilities,25.19,74.8,Bull,0.8,24.41,0.04,69.8,4.0
PRGS,39.44,0.78,32.29,1.6,Technology,Software - Infrastructure,25.06,74.1,Bull,0.91,23.39,0.12,69.4,
RBLX,55.64,-3.95,19.94,39.8,Communication Services,Electronic Gaming & Multimedia,11.88,62.9,Bull,1.3,27.38,0.11,69.3,4.18
BULL,7.43,4.28,14.06,3.9,Technology,Software - Application,12.84,61.5,Bull,0.07,25.85,0.13,68.3,5.0
MAN,37.59,0.4,11.18,1.7,Industrials,Staffing & Employment Services,18.54,65.7,Bull,0.27,23.77,0.01,68.1,
DMRA,27.67,4.14,22.6,1.7,Healthcare,Biotechnology,15.83,65.7,Bull,0.77,23.91,0.01,66.9,4.89
CVLT,146.79,-1.48,9.59,6.1,Technology,Software - Application,23.97,76.6,Bull,1.22,21.46,0.01,66.6,4.24
COTY,2.38,4.85,26.6,2.1,Consumer Defensive,Household & Personal Products,12.12,67.0,Bull,0.05,25.26,0.04,66.6,2.94
CRNX,41.28,4.68,17.99,4.4,Healthcare,Biotechnology,11.95,69.8,Bull,0.68,24.77,0.09,66.5,4.69
FA,19.32,2.17,15.27,3.3,Industrials,Specialty Business Services,23.5,75.7,Bull,0.22,20.6,0.03,65.9,3.6
PACS,44.28,1.29,8.86,7.0,Healthcare,Medical Care Facilities,18.08,69.2,Bull,0.8,21.33,0.05,65.8,4.67
VYX,8.69,2.05,15.78,1.2,Technology,Information Technology Services,17.61,71.6,Bull,0.13,21.61,0.02,65.6,
MDLN,42.74,2.32,13.16,76.2,Healthcare,Medical Instruments & Supplies,10.03,69.4,Bull,0.9,23.99,0.1,64.9,4.46
TNET,54.12,0.62,15.2,2.5,Industrials,Staffing & Employment Services,19.33,71.7,Bull,0.64,19.9,0.02,64.7,3.43
YELP,27.1,3.2,18.24,1.5,Communication Services,Internet Content & Information,11.81,67.5,Bull,0.5,23.07,0.06,64.4,3.1
PICS,11.47,2.33,15.63,1.5,Technology,Software - Infrastructure,2.82,59.9,Bull,0.18,27.02,0.03,63.7,
PAY,26.0,4.3,22.25,3.3,Technology,Software - Infrastructure,10.29,67.8,Bull,0.71,23.18,0.01,63.4,
BRO,67.75,0.55,11.38,22.9,Financial Services,Insurance Brokers,10.46,73.0,Bull,0.93,22.87,0.03,63.3,3.42
CBL,55.78,0.91,5.61,1.7,Real Estate,REIT - Retail,17.1,78.2,Bull,0.53,18.98,0.07,63.1,
TRUP,26.4,-0.41,10.14,1.2,Financial Services,Insurance - Property & Casualty,8.64,68.5,Bull,0.35,23.02,0.03,62.6,3.83
SE,105.56,3.37,18.59,64.7,Consumer Cyclical,Internet Retail,16.11,69.7,Bull,1.69,17.99,0.18,62.6,4.66
NVST,27.49,-0.04,3.19,4.5,Healthcare,Medical Instruments & Supplies,8.91,68.3,Bull,0.27,22.72,0.02,62.4,
AJG,243.55,1.06,11.79,62.6,Financial Services,Insurance Brokers,12.7,74.8,Bull,2.59,20.67,0.03,62.3,4.36
CAI,19.04,1.33,1.82,5.4,Healthcare,Biotechnology,6.54,59.5,Bull,0.12,23.0,0.04,61.6,
MD,26.2,0.29,8.69,2.2,Healthcare,Medical Care Facilities,12.74,75.9,Bull,0.22,19.99,0.02,61.5,3.57
WLY,50.62,-0.93,11.12,2.6,Communication Services,Publishing,16.79,70.3,Bull,0.5,17.84,0.03,61.5,4.0
ERIE,250.41,0.46,8.89,13.1,Financial Services,Insurance Brokers,8.76,68.5,Bull,3.12,20.83,0.03,60.4,
RDDT,196.0,-0.14,24.03,37.7,Communication Services,Internet Content & Information,17.41,63.2,Bull,2.21,15.64,0.1,60.2,4.06
KMPR,28.34,0.14,11.57,1.7,Financial Services,Insurance - Property & Casualty,2.36,60.7,Bull,0.54,23.76,0.02,60.1,3.33
WAY,22.89,5.72,20.72,4.4,Healthcare,Health Information Services,11.49,68.2,Bull,0.52,17.23,0.24,60.0,4.7
ALKT,19.22,2.84,21.34,2.1,Technology,Software - Application,15.66,71.7,Bull,0.48,15.64,0.12,59.5,4.38
IRTC,125.57,0.16,8.26,4.1,Healthcare,Medical Devices,7.89,66.1,Bull,2.1,20.09,0.03,59.3,4.73
EXPE,266.87,0.9,6.34,32.0,Consumer Cyclical,Travel Services,11.16,64.4,Bull,2.89,18.39,0.02,59.1,3.83
CBC,31.74,1.26,8.33,7.6,Financial Services,Banks - Regional,13.19,74.5,Bull,0.27,17.21,0.01,58.9,4.2
NBN,138.23,0.52,6.12,1.2,Financial Services,Banks - Regional,10.34,70.5,Bull,1.02,17.14,0.16,58.7,
ESQ,124.85,1.05,7.48,1.1,Financial Services,Banks - Regional,11.02,75.2,Bull,1.0,17.56,0.08,58.7,
CCEP,107.85,2.01,8.28,47.8,Consumer Defensive,Beverages - Non-Alcoholic,11.47,76.4,Bull,0.85,16.71,0.13,58.6,4.25
KNSL,346.49,1.61,12.34,8.0,Financial Services,Insurance - Property & Casualty,8.09,68.7,Bull,4.93,19.4,0.01,58.6,
DK,53.78,-1.59,14.01,3.3,Energy,Oil & Gas Refining & Marketing,18.27,70.0,Bull,0.96,13.99,0.04,58.5,3.83
PBF,48.88,2.04,15.58,5.8,Energy,Oil & Gas Refining & Marketing,16.69,68.2,Bull,1.0,14.88,0.03,58.5,2.75
PXED,35.01,2.07,14.49,1.3,Consumer Defensive,Education & Training Services,14.1,70.3,Bull,0.39,15.09,0.1,58.0,
OPY,113.32,1.18,8.09,1.2,Financial Services,Capital Markets,11.73,66.4,Bull,0.49,20.14,0.14,57.4,
DFIN,45.55,3.24,15.03,1.1,Technology,Software - Application,8.68,68.9,Bull,0.86,17.73,0.02,57.2,
RSI,31.47,-0.27,3.64,7.3,Consumer Cyclical,Gambling,14.37,62.8,Bull,0.12,23.78,0.02,57.1,4.64
GLBE,36.63,2.91,6.71,6.2,Consumer Cyclical,Internet Retail,12.14,64.7,Bull,0.35,15.24,0.06,56.8,4.62
TOST,29.02,0.94,12.61,16.8,Technology,Software - Infrastructure,11.08,67.7,Bull,0.51,15.76,0.03,56.6,4.14
FLO,8.43,0.3,10.86,1.8,Consumer Defensive,Packaged Foods,6.74,63.3,Bull,0.11,17.77,0.04,56.5,
GIS,37.6,0.13,6.21,20.1,Consumer Defensive,Packaged Foods,7.32,66.5,Bull,0.42,16.88,0.08,56.2,3.0
USPH,71.73,1.31,8.16,1.1,Healthcare,Medical Care Facilities,6.91,67.6,Bull,0.97,15.94,0.15,55.7,4.14
ATRC,30.37,2.15,7.96,1.5,Healthcare,Medical Instruments & Supplies,6.41,60.0,Bull,0.22,15.92,0.19,55.7,
PGR,224.47,-1.04,4.14,130.7,Financial Services,Insurance - Property & Casualty,8.79,67.0,Bull,1.69,16.03,0.04,55.7,3.28
TBLA,5.2,0.19,16.85,1.4,Communication Services,Internet Content & Information,13.37,62.3,Bull,0.04,13.79,0.03,55.7,4.0
NMAX,9.42,0.75,41.23,1.2,Communication Services,Broadcasting,22.91,63.9,Bull,0.13,10.05,0.06,55.5,4.5
INTA,27.05,1.65,22.84,2.1,Technology,Software - Application,14.45,67.0,Bull,0.44,13.04,0.02,55.4,
