=== Stock Screener — 2026-07-17 13:45 ===
Criteria: Above 50d EMA | Positive weekly gain | Market cap > $1B
Fetching universe...

  NASDAQ screener: 2780 stocks with market cap > $1B
  Top 5 by daily gain: CDNA(+35.6%), ATAI(+33.4%), MAN(+32.4%), MAAS(+26.4%), DSGR(+25.3%)
  S&P 500 loaded: 503 tickers
Screening 2780 stocks...
  Priority tier: 890 (top 500 movers + 390 S&P 500)
  Remaining: 1890

  === Priority Tier ===
  Priority: 300/890 (256 passed, 1 errors)
  Priority: 600/890 (374 passed, 166 errors)
  Priority: 890/890 (374 passed, 456 errors)

  Retrying 456 priority tickers...
  After priority retry: 374 passed

  === Remaining Tier ===
  Remaining: 300/1890 (374 total passed)
  Remaining: 600/1890 (374 total passed)
  Remaining: 900/1890 (374 total passed)
  Remaining: 1200/1890 (374 total passed)
  Remaining: 1500/1890 (374 total passed)
  Remaining: 1800/1890 (374 total passed)
  Remaining: 1890/1890 (374 total passed)

  Final: 374 stocks passed all filters

================================================================================
  374 stocks passed all filters
  Sorted by composite momentum (MACD 35 | ROC 30 | Volume 25 | EMA 10)
  Rating: 5=Strong Buy → 1=Strong Sell | Vol Ratio: >1 = above avg volume
================================================================================

    Ticker    Price   Day%  Week%  MCap($B)                  Sector                                  Industry  Above EMA%   RSI  MACD  MACD Hist  ROC20%  Vol Ratio  Momentum  Rating
36    GDDY    96.36   0.12   8.37      12.8              Technology                 Software - Infrastructure       11.69  68.4  Bull       1.25   26.61       0.04      67.8    3.94
37     TRU    81.47   0.92   8.60      15.7      Financial Services          Financial Data & Stock Exchanges       12.12  68.8  Bull       0.64   26.43       0.02      67.6    4.23
38    CTAS   209.01   1.49  16.35      83.3             Industrials               Specialty Business Services       16.84  78.2  Bull       3.40   23.21       0.11      67.5    3.70
39    ADUS   116.12   2.02   7.31       2.2              Healthcare                   Medical Care Facilities       15.54  84.1  Bull       1.05   23.70       0.10      67.3    4.43
40    HUBS   224.52   0.45   8.22      11.5              Technology                    Software - Application        9.07  63.3  Bull       4.55   27.06       0.05      67.0    4.21
41    DRVN    15.72   1.55   1.42       2.6       Consumer Cyclical                  Auto & Truck Dealerships       12.34  65.4  Bull       0.10   25.26       0.05      66.9     NaN
42     AVO    13.93   5.53   4.50       1.2      Consumer Defensive                         Food Distribution       11.07  69.4  Bull       0.11   25.84       0.05      66.8    5.00
43    PNTG    42.27   1.34   4.37       1.5              Healthcare                   Medical Care Facilities       17.69  77.2  Bull       0.27   22.24       0.06      66.6    4.86
44    MANH   164.29   2.52   6.06       9.7              Technology                    Software - Application       12.59  68.4  Bull       1.68   24.38       0.02      65.8    4.17
45    CLBK    23.03   0.37   8.40       2.4      Financial Services                          Banks - Regional       12.47  76.4  Bull       0.17   16.10       1.01      65.8     NaN
46    CRAI   179.62   1.55  11.82       1.2             Industrials                       Consulting Services       16.83  75.1  Bull       3.20   21.93       0.02      65.6    3.50
47    JKHY   155.64   1.17   3.54      11.1              Technology           Information Technology Services        9.42  70.8  Bull       1.46   25.29       0.03      65.2    4.25
48     AHR    57.28  -0.30   6.93      11.8             Real Estate              REIT - Healthcare Facilities       12.16  72.7  Bull       0.33   23.74       0.01      64.9    4.57
49     BCO   118.79   0.75  13.96       4.9             Industrials            Security & Protection Services       13.66  79.2  Bull       2.24   22.00       0.04      64.2     NaN
50    TCBK    61.50  -0.15  14.65       2.0      Financial Services                          Banks - Regional       15.65  74.3  Bull       0.76   20.83       0.03      63.9    3.00
51    PAYX   117.32   2.02   9.09      41.7              Technology                    Software - Application       15.84  75.2  Bull       1.11   20.23       0.09      63.9    2.83
52    PAYC   151.43   0.59   8.88       7.1              Technology                    Software - Application       11.66  66.5  Bull       1.83   22.40       0.03      63.5    3.60
53     SMG    74.71  -0.39  14.10       4.3         Basic Materials                       Agricultural Inputs       15.97  72.3  Bull       0.49   19.14       0.15      63.4    4.12
54    BLFS    30.56   0.99   8.45       1.5              Healthcare            Medical Instruments & Supplies       16.55  70.7  Bull       0.15   19.47       0.05      63.2     NaN
55    ALRM    54.53   0.79   5.88       2.7              Technology                    Software - Application       14.43  80.9  Bull       0.51   20.56       0.05      63.2     NaN
56    APPN    26.28   0.82   3.65       1.9              Technology                 Software - Infrastructure       11.40  64.8  Bull       0.27   21.92       0.06      63.1     NaN
57    EEFT    81.24  -1.41   5.11       3.1              Technology                 Software - Infrastructure       12.15  71.0  Bull       0.65   21.20       0.05      62.7    3.88
58    APPF   182.20   0.41   3.77       6.4              Technology                    Software - Application        9.35  64.1  Bull       1.60   22.62       0.05      62.7    4.67
59     ABG   228.81   0.95   7.94       4.3       Consumer Cyclical                  Auto & Truck Dealerships       12.31  73.7  Bull       2.14   20.34       0.13      62.6    3.45
60    REZI    36.89  -0.30   8.69       5.6             Industrials                   Industrial Distribution       11.19  64.1  Bull       0.67   21.31       0.08      62.6    4.67
61    TRNO    76.13  -0.59   9.69       8.0             Real Estate                         REIT - Industrial       13.78  79.8  Bull       0.90   20.17       0.06      62.5    3.74
62    BLKB    33.22   0.58  12.27       1.5              Technology                    Software - Application        6.18  63.8  Bull       0.58   24.09       0.03      62.4    4.00
63      DG   130.14   3.75   9.43      28.7      Consumer Defensive                           Discount Stores       11.90  70.0  Bull       1.17   20.35       0.08      61.9    3.55
64     ADP   260.36   1.50   7.62     104.1              Technology                    Software - Application       13.63  72.6  Bull       2.08   19.02       0.08      61.5    3.33
65     GIS    39.37   1.90   8.68      21.0      Consumer Defensive                            Packaged Foods       11.70  69.8  Bull       0.32   20.04       0.06      61.4    3.00
66    LCII   110.61   2.27   9.44       2.7       Consumer Cyclical                     Recreational Vehicles        5.68  65.2  Bull       1.32   23.27       0.03      61.3    3.82
67     FLO     8.85   1.14   6.12       1.9      Consumer Defensive                            Packaged Foods        9.52  65.4  Bull       0.04   20.74       0.03      60.7    3.20
68    HUBG    51.28  -0.25  11.00       3.1             Industrials            Integrated Freight & Logistics       15.35  74.6  Bull       0.54   17.53       0.04      60.5    3.40
69      WK    57.46   2.85  10.14       3.2              Technology                    Software - Application       10.57  69.9  Bull       0.76   19.63       0.03      60.2    4.82
70    SAFE    17.40   3.30   7.98       1.2             Real Estate                        REIT - Diversified       11.35  69.5  Bull       0.11   18.27       0.10      59.8    3.55
71    REXR    38.23   2.08  12.05       8.8             Real Estate                         REIT - Industrial       10.42  75.0  Bull       0.48   19.26       0.04      59.8    3.50
72    SAIL    15.86   2.86  15.68       9.0              Technology                 Software - Infrastructure        8.51  57.5  Bull       0.15   20.06       0.03      59.5    4.25
73     FDS   268.69   4.06   8.73       9.6      Financial Services          Financial Data & Stock Exchanges       12.37  62.9  Bull       2.43   17.69       0.06      59.4    2.67
74     LTC    42.40   2.17   9.11       2.1             Real Estate              REIT - Healthcare Facilities       10.64  78.5  Bull       0.34   18.20       0.09      59.2    3.12
75    ADBE   236.56   1.16   5.78      94.0              Technology                    Software - Application        3.70  60.9  Bull       3.85   20.52       0.12      58.4    3.33
76    VRSK   205.10   1.29  10.63      26.9             Industrials                       Consulting Services       11.71  69.8  Bull       1.73   16.96       0.03      58.1    3.84
77   RUSHA    79.58  -0.10   5.43       6.2       Consumer Cyclical                  Auto & Truck Dealerships       10.49  71.4  Bull       0.63   17.15       0.07      58.0    4.50
78     UNP   300.67   0.26   4.78     178.5             Industrials                                 Railroads       10.37  77.0  Bull       2.10   16.52       0.13      57.8    4.20
79    AORT    25.56  -1.26   6.08       1.2              Healthcare                           Medical Devices        2.41  61.0  Bull       0.35   20.54       0.04      57.1     NaN
80     ABT   101.22   2.55   8.53     176.3              Healthcare                           Medical Devices        9.90  68.0  Bull       0.53   15.19       0.17      56.6    4.33
81     EPC    29.65   3.11  11.95       1.4      Consumer Defensive             Household & Personal Products       23.87  75.1  Bull       0.07   31.41       0.04      56.3    3.71
82    STVN    19.91  -0.95   1.63       5.4              Healthcare            Medical Instruments & Supplies        9.93  61.0  Bull       0.10   16.71       0.02      56.3    4.45
83     HQY    99.36   2.21   5.25       8.3              Healthcare               Health Information Services       11.04  69.7  Bull       0.51   15.09       0.09      56.3    4.67
84     HLN    10.22   3.02   4.71      45.0              Healthcare  Drug Manufacturers - Specialty & Generic        7.99  70.3  Bull       0.06   15.22       0.24      56.2    3.80
85     EFX   181.15   1.20   8.84      21.9             Industrials                       Consulting Services        7.41  63.6  Bull       1.91   16.99       0.04      56.0    4.21
86     AON   374.96   1.72   5.05      80.1      Financial Services                         Insurance Brokers       11.06  69.2  Bull       2.14   14.78       0.08      56.0    4.00
87      FR    69.51   1.21   6.92       9.5             Real Estate                         REIT - Industrial       10.43  76.9  Bull       0.57   15.42       0.02      55.8    4.00
88      GT     7.14   1.06   4.92       2.1       Consumer Cyclical                                Auto Parts        9.15  62.7  Bull       0.04   15.99       0.03      55.8    3.30
89     BNL    23.08   1.10   5.73       4.6             Real Estate                        REIT - Diversified       11.22  77.7  Bull       0.15   14.84       0.05      55.8    4.18
90    MMSI    76.50   1.26   4.17       4.6              Healthcare            Medical Instruments & Supplies       10.74  68.9  Bull       0.36   17.26       0.07      55.8    4.18
91    CALM    89.84   3.11   1.70       4.3      Consumer Defensive                             Farm Products       11.13  68.0  Bull       0.49   14.74       0.06      55.8    3.50
92      IQ     1.20  -0.83   6.19       1.2  Communication Services                             Entertainment        6.39  61.4  Bull       0.02   16.50       0.11      55.6     NaN
93     BCC    81.62   1.06   7.31       2.9         Basic Materials                  Lumber & Wood Production        9.83  64.5  Bull       0.44   15.27       0.04      55.5    4.00
94     EGP   225.52   0.95   7.59      12.1             Real Estate                         REIT - Industrial       10.17  75.6  Bull       1.46   15.02       0.03      55.4    4.20
95    MATX   219.46  -2.96   7.17       6.6             Industrials                           Marine Shipping       12.95  68.2  Bull       1.56   13.37       0.04      55.2    4.67
96    ICFI    82.01   1.20   6.75       1.5             Industrials                       Consulting Services       12.61  66.8  Bull       0.67   13.59       0.03      55.1    4.40
97      WM   246.84   1.79   5.79      99.1             Industrials                          Waste Management        9.15  70.8  Bull       1.51   14.36       0.12      55.0    4.25
98    CROX   138.96   0.18   4.65       6.9       Consumer Cyclical                    Footwear & Accessories       16.03  68.9  Bull       0.95   11.59       0.05      55.0     NaN
99    STAG    42.38   1.75   8.72       8.3             Real Estate                         REIT - Industrial        9.99  77.8  Bull       0.33   14.85       0.02      55.0    3.55
100   NEOG    10.24  -0.10   6.44       2.2              Healthcare                           Medical Devices        9.25  64.5  Bull       0.09   14.67       0.08      54.9     NaN
101   HURN   121.05   1.93  14.36       2.0             Industrials                       Consulting Services       10.83  66.6  Bull       2.90   13.98       0.03      54.7     NaN
102    ABM    48.78   1.82   9.37       2.9             Industrials               Specialty Business Services       12.57  77.1  Bull       0.28   12.92       0.04      54.6     NaN
103   HOMB    31.04   0.13   8.08       6.2      Financial Services                          Banks - Regional       10.48  75.5  Bull       0.17   13.04       0.13      54.3    3.56
104   RYAN    43.53   0.76   7.72      11.5      Financial Services                     Insurance - Specialty       16.78  69.1  Bull       0.14   23.38       0.02      54.2    3.68
105   EPRT    33.46   1.63   7.30       7.3             Real Estate                             REIT - Retail        8.51  75.1  Bull       0.28   14.53       0.04      54.1    4.75
106   SYBT    82.00  -0.33   7.53       2.4      Financial Services                          Banks - Regional       10.27  73.4  Bull       0.42   13.38       0.06      54.1    3.33
107    DLX    26.77   0.79   9.22       1.2             Industrials                             Conglomerates        8.23  67.8  Bull       0.34   14.26       0.07      54.0     NaN
108    KFY    79.51   0.81   8.71       4.0             Industrials            Staffing & Employment Services       13.03  67.9  Bull       0.84   11.82       0.03      53.6     NaN
109    GTY    36.49   0.29   6.15       2.2             Real Estate                             REIT - Retail        9.16  76.1  Bull       0.20   13.61       0.04      53.6     NaN
110    SMA    35.72   2.06   8.28       2.0             Real Estate                         REIT - Industrial       10.38  74.2  Bull       0.21   12.39       0.12      53.6     NaN
111    WWW    18.81   0.40   6.18       1.5       Consumer Cyclical                    Footwear & Accessories        9.77  63.6  Bull       0.20   13.29       0.04      53.5    4.00
112     WU     8.28  -0.72   5.61       2.6      Financial Services                           Credit Services        4.80  66.8  Bull       0.08   15.48       0.05      53.3    2.39
113    UNF   293.61   1.67   8.03       5.3             Industrials               Specialty Business Services        9.83  76.2  Bull       2.46   13.04       0.04      53.3    3.00
