Ticker,Price,Day%,Week%,MCap($B),Sector,Industry,Above EMA%,RSI,MACD,MACD Hist,ROC20%,Vol Ratio,Momentum,Rating
NVCR,19.99,28.39,21.74,2.3,Healthcare,Medical Devices,24.08,68.4,Bull,0.2,35.8,4.89,100.0,4.0
THRM,45.61,26.52,22.84,1.4,Consumer Cyclical,Auto Parts,30.22,79.5,Bull,0.62,28.88,4.05,98.9,4.25
CLMT,42.82,-2.99,4.24,3.7,N/A,N/A,16.27,73.1,Bull,0.45,30.79,1.14,82.6,
FBRX,59.7,5.42,32.7,1.2,Healthcare,Biotechnology,93.07,88.3,Bull,2.49,222.01,0.73,81.1,4.83
SAFT,103.11,41.37,39.08,1.1,Financial Services,Insurance - Property & Casualty,38.24,86.4,Bull,1.46,42.25,0.51,79.3,
MGRT,100.0,12.83,29.89,1.4,Technology,Information Technology Services,21.25,64.1,Bull,2.46,29.85,0.33,77.6,
DAO,14.65,-0.48,3.39,1.8,N/A,N/A,15.54,62.1,Bull,0.1,36.53,0.49,76.9,
THC,240.0,20.59,23.13,17.1,Healthcare,Medical Care Facilities,24.95,75.4,Bull,2.08,30.48,0.05,75.5,4.55
DK,64.6,-0.28,2.13,4.0,Energy,Oil & Gas Refining & Marketing,23.17,71.3,Bull,0.56,36.95,0.02,75.2,3.83
UTZ,14.1,0.04,95.49,2.0,Consumer Defensive,Packaged Foods,65.89,87.1,Bull,0.76,95.22,0.01,75.1,3.6
TRAX,37.78,0.36,3.44,1.3,N/A,N/A,50.07,78.4,Bull,0.58,130.76,0.0,75.0,
XNCR,19.38,-0.77,10.93,1.4,N/A,N/A,30.33,71.0,Bull,0.34,31.48,0.0,75.0,
DINO,89.39,0.34,0.91,16.1,Energy,Oil & Gas Refining & Marketing,18.72,73.9,Bull,0.85,31.89,0.02,74.5,3.5
BCO,121.09,-1.34,2.82,5.0,Industrials,Security & Protection Services,13.06,74.9,Bull,1.99,25.82,0.77,73.8,
VG,14.87,-1.91,7.75,37.7,Energy,Oil & Gas Midstream,16.92,66.6,Bull,0.32,37.3,0.03,73.7,3.89
COTY,2.63,1.12,0.73,2.3,Consumer Defensive,Household & Personal Products,15.68,66.4,Bull,0.04,39.84,0.02,73.0,2.94
WEX,174.29,1.64,6.08,5.9,N/A,N/A,15.45,69.7,Bull,1.67,30.97,0.02,72.9,
