Ticker,Price,Day%,Week%,MCap($B),Sector,Industry,Above EMA%,RSI,MACD,MACD Hist,ROC20%,Vol Ratio,Momentum,Rating
PBF,58.74,1.71,21.21,6.8,Energy,Oil & Gas Refining & Marketing,31.3,79.5,Bull,1.44,40.22,0.12,76.0,2.77
NTSK,13.25,3.6,9.96,5.2,Technology,Software - Infrastructure,21.92,72.3,Bull,0.3,46.57,0.09,75.8,4.72
PSNL,15.14,1.97,8.3,1.6,Healthcare,Diagnostics & Research,38.48,72.3,Bull,0.1,57.87,0.06,75.5,4.57
AMPL,9.36,3.82,2.24,1.2,Technology,Software - Application,22.14,70.8,Bull,0.17,35.92,0.06,75.5,4.25
COAG,38.85,-5.24,23.37,1.8,Healthcare,Biotechnology,24.93,65.7,Bull,0.83,55.52,0.05,75.4,5.0
PARR,72.89,1.24,18.61,3.6,Energy,Oil & Gas Refining & Marketing,23.51,74.7,Bull,1.95,30.59,0.05,75.4,4.43
VRNS,46.58,2.64,1.61,5.3,Technology,Software - Infrastructure,29.63,77.4,Bull,0.31,39.71,0.05,75.4,4.25
NSP,48.07,1.35,5.53,1.8,Industrials,Staffing & Employment Services,27.57,70.1,Bull,0.44,31.34,0.03,75.3,
QNST,17.43,-1.25,7.13,1.0,Communication Services,Advertising Agencies,25.57,82.7,Bull,0.27,41.25,0.03,75.2,
CCC,6.11,-1.36,8.04,3.7,Technology,Software - Application,18.7,69.8,Bull,0.13,32.93,0.06,74.9,4.09
PAY,28.97,-1.8,1.61,3.6,Technology,Software - Infrastructure,16.79,74.1,Bull,0.61,37.17,0.01,73.5,4.43
S,19.16,3.93,5.51,6.4,Technology,Software - Infrastructure,16.86,67.0,Bull,0.27,29.02,0.1,73.3,4.17
LZ,7.48,-1.32,2.05,1.3,Industrials,Specialty Business Services,15.99,69.0,Bull,0.15,26.57,0.05,70.0,3.56
DK,58.75,0.43,12.29,3.6,Energy,Oil & Gas Refining & Marketing,22.47,74.6,Bull,0.9,24.42,0.05,69.8,3.83
FA,20.4,-0.87,1.69,3.5,Industrials,Specialty Business Services,21.84,70.6,Bull,0.13,23.71,0.02,68.8,3.6
ANAB,69.42,-2.27,3.11,2.1,Healthcare,Biotechnology,16.75,65.2,Bull,0.6,23.81,0.03,67.5,4.73
BILL,41.87,-2.06,2.93,4.3,Technology,Software - Application,11.32,65.4,Bull,0.77,26.19,0.04,67.2,4.04
RDDT,200.81,0.91,0.69,38.7,Communication Services,Internet Content & Information,14.88,62.0,Bull,1.7,23.88,0.05,66.8,4.06
XRAY,12.57,1.37,3.12,2.6,Healthcare,Medical Instruments & Supplies,13.07,67.1,Bull,0.18,24.58,0.02,66.3,3.11
PLTK,3.96,-3.41,5.04,1.6,Communication Services,Electronic Gaming & Multimedia,10.46,58.4,Bull,0.02,25.71,0.03,65.3,
DAO,13.85,0.58,6.13,1.7,Consumer Defensive,Education & Training Services,15.14,63.1,Bull,0.21,21.49,0.06,64.5,
TNET,56.45,-1.93,1.07,2.6,Industrials,Staffing & Employment Services,17.73,68.8,Bull,0.49,19.85,0.02,63.9,3.43
EAT,188.65,-0.19,7.61,8.1,Consumer Cyclical,Restaurants,17.6,74.5,Bull,1.15,18.41,0.02,62.4,4.33
CNMD,41.47,-3.3,21.1,1.3,Healthcare,Medical Devices,15.38,66.1,Bull,0.95,19.26,0.04,62.3,2.86
BRZE,25.86,-2.34,5.98,3.0,Technology,Software - Application,13.95,64.9,Bull,0.56,19.39,0.08,62.1,4.71
ATRC,34.28,-1.48,4.53,1.8,Healthcare,Medical Instruments & Supplies,14.77,68.6,Bull,0.52,19.09,0.04,61.8,4.22
WKC,36.64,2.06,10.63,1.8,Energy,Oil & Gas Refining & Marketing,19.07,84.4,Bull,0.24,16.31,0.08,61.5,2.33
MESO,16.66,4.45,16.59,2.1,Healthcare,Biotechnology,12.52,67.9,Bull,0.28,19.6,0.08,61.5,4.33
GTLB,32.97,-1.33,1.15,5.7,Technology,Software - Infrastructure,14.46,61.1,Bull,0.24,18.62,0.07,61.4,3.48
TOST,29.71,-0.69,0.34,17.4,Technology,Software - Infrastructure,10.36,65.6,Bull,0.24,19.7,0.03,60.2,4.2
MOH,241.62,-0.57,3.74,12.7,Healthcare,Healthcare Plans,18.77,74.6,Bull,1.03,20.64,0.02,60.1,3.26
RSI,34.17,-0.12,5.76,7.9,Consumer Cyclical,Gambling,18.26,71.8,Bull,0.22,15.44,0.04,59.9,4.64
TCBK,59.34,-1.26,10.46,1.9,Financial Services,Banks - Regional,13.64,72.0,Bull,0.49,12.73,0.63,59.8,3.67
AJG,256.83,-1.68,0.85,67.1,Financial Services,Insurance Brokers,13.67,70.9,Bull,2.23,17.44,0.03,59.6,4.23
OMCL,45.36,-3.49,2.25,2.1,Healthcare,Health Information Services,8.22,61.2,Bull,0.57,19.9,0.07,59.6,4.62
DINO,82.25,0.49,11.24,14.7,Energy,Oil & Gas Refining & Marketing,17.31,73.9,Bull,1.29,15.42,0.04,59.5,3.6
PGNY,31.62,-1.34,2.73,2.5,Healthcare,Healthcare Plans,19.92,76.6,Bull,0.14,18.74,0.02,59.1,4.64
VLO,298.26,-0.01,12.04,87.8,Energy,Oil & Gas Refining & Marketing,16.21,72.9,Bull,3.8,15.31,0.07,59.0,3.58
URGN,39.64,0.33,5.01,1.9,Healthcare,Biotechnology,24.16,72.0,Bull,0.11,33.38,0.03,59.0,4.57
AVPT,12.61,-0.55,0.8,2.7,Technology,Software - Infrastructure,13.93,70.1,Bull,0.15,16.01,0.07,58.5,4.29
MPC,300.28,0.77,12.75,86.7,Energy,Oil & Gas Refining & Marketing,16.56,76.6,Bull,4.24,13.92,0.06,57.7,3.67
WEX,159.21,-0.53,3.97,5.5,Technology,Software - Infrastructure,8.99,67.6,Bull,2.72,17.5,0.09,57.7,3.64
ENOV,25.56,-4.52,0.16,1.5,Healthcare,Medical Devices,9.15,57.9,Bull,0.5,17.25,0.02,57.0,4.67
META,660.82,0.74,7.35,1667.1,Communication Services,Internet Content & Information,9.08,63.5,Bull,11.63,16.66,0.09,56.9,4.68
CBZ,39.5,-2.4,6.76,2.2,Industrials,Specialty Business Services,18.07,68.6,Bull,0.71,12.02,0.05,56.5,4.0
GPRE,17.39,1.99,10.06,1.2,Basic Materials,Chemicals,10.41,70.0,Bull,0.28,15.93,0.03,56.4,3.86
DV,11.77,0.09,2.88,1.8,Communication Services,Advertising Agencies,10.27,63.3,Bull,0.09,15.39,0.02,55.7,3.71
SGHC,15.22,-0.18,2.49,7.7,Consumer Cyclical,Gambling,12.94,66.3,Bull,0.1,13.32,0.05,55.2,4.75
CMG,36.79,0.42,7.12,47.0,Consumer Cyclical,Restaurants,10.75,66.5,Bull,0.36,14.16,0.06,55.0,4.31
LB,79.08,0.75,2.12,6.0,Energy,Oil & Gas Equipment & Services,11.52,61.7,Bull,1.1,14.13,0.01,55.0,3.86
BOX,29.03,-1.29,0.62,4.1,Technology,Software - Infrastructure,10.0,66.4,Bull,0.25,14.34,0.05,54.7,
ANET,183.31,1.84,10.12,228.1,Technology,Computer Hardware,12.15,59.6,Bull,1.65,12.29,0.13,54.5,4.7
SHOP,124.49,0.14,2.14,161.9,Technology,Software - Application,7.32,61.4,Bull,0.96,15.01,0.09,54.4,4.33
RGA,238.34,1.79,3.53,15.6,Financial Services,Insurance - Reinsurance,11.1,76.0,Bull,2.33,13.25,0.02,53.9,3.8
PSX,200.21,0.13,11.95,79.5,Energy,Oil & Gas Refining & Marketing,13.27,73.7,Bull,2.96,11.57,0.05,53.7,3.95
NICE,101.79,-2.12,3.2,6.1,Technology,Software - Application,6.29,64.2,Bull,1.49,14.74,0.1,53.7,
BVC,12.2,4.01,43.36,2.0,Technology,Software - Application,18.6,58.8,Bull,0.2,7.96,0.16,53.6,
AMP,520.27,0.39,2.45,46.6,Financial Services,Asset Management,10.19,70.5,Bull,4.98,13.32,0.02,53.6,3.5
FRSH,10.62,-1.03,2.31,3.0,Technology,Software - Application,11.16,62.5,Bull,0.06,12.44,0.02,53.2,
PSO,17.15,-1.38,1.72,10.6,Communication Services,Publishing,10.65,69.7,Bull,0.14,11.29,0.17,53.0,2.5
OII,43.69,-0.3,9.55,4.3,Energy,Oil & Gas Equipment & Services,12.91,68.0,Bull,0.51,10.92,0.03,52.6,
SPSC,62.23,-1.74,2.13,2.3,Technology,Software - Application,8.14,64.2,Bull,0.52,12.65,0.07,52.3,3.42
EVCM,10.5,-2.96,4.27,1.9,Technology,Software - Application,3.82,57.7,Bull,0.16,15.01,0.05,52.3,
PCTY,121.68,-2.26,2.39,6.7,Technology,Software - Application,9.8,62.6,Bull,1.79,11.8,0.05,52.1,4.53
REZI,35.49,-0.74,9.45,5.4,Industrials,Industrial Distribution,8.48,63.4,Bull,0.55,12.11,0.06,51.9,4.67
CRAI,165.16,-2.42,6.29,1.1,Industrials,Consulting Services,9.3,66.8,Bull,2.45,9.76,0.29,51.9,3.5
JXN,120.74,-0.01,10.49,8.4,Financial Services,Insurance - Life,10.97,72.1,Bull,1.64,11.09,0.04,51.9,3.75
PYPL,47.07,-1.01,3.11,42.0,Financial Services,Credit Services,5.37,62.3,Bull,0.48,13.34,0.07,51.6,3.09
HRB,40.61,-0.61,1.96,5.2,Consumer Cyclical,Personal Services,10.02,62.9,Bull,0.25,11.2,0.04,51.5,
FSLY,20.79,4.74,11.83,3.1,Technology,Software - Application,7.09,61.1,Bull,0.43,12.08,0.05,51.0,3.55
PRI,311.86,1.41,3.08,9.7,Financial Services,Insurance - Life,10.26,74.6,Bull,2.03,10.59,0.02,50.9,3.75
WBI,35.22,-0.49,4.99,1.6,Energy,Oil & Gas Equipment & Services,14.05,62.1,Bull,0.29,8.55,0.0,50.6,4.14
LNC,40.58,-0.66,4.74,7.8,Financial Services,Insurance - Life,10.77,68.8,Bull,0.41,10.05,0.03,50.6,3.46
MA,541.61,0.98,2.05,475.1,Financial Services,Credit Services,6.89,67.1,Bull,3.05,10.72,0.13,50.2,4.63
ALL,254.52,-0.71,1.22,66.0,Financial Services,Insurance - Property & Casualty,11.21,71.0,Bull,1.06,14.84,0.03,49.8,3.68
PAYX,109.82,-0.96,1.57,39.4,Technology,Software - Application,10.17,66.6,Bull,0.78,9.13,0.06,49.7,2.83
CF,121.49,-0.32,5.69,18.6,Basic Materials,Agricultural Inputs,6.98,66.0,Bull,2.02,10.97,0.02,49.7,3.19
LNG,265.62,0.27,4.16,55.2,Energy,Oil & Gas Midstream,7.93,69.5,Bull,3.03,10.09,0.07,49.7,4.57
TWLO,219.6,1.06,3.6,33.1,Technology,Software - Infrastructure,13.07,65.2,Bull,1.61,7.6,0.06,49.6,4.38
CVI,33.56,2.13,17.14,3.4,Energy,Oil & Gas Refining & Marketing,9.74,65.9,Bull,0.78,9.42,0.03,49.5,1.83
FWONK,100.11,0.56,1.29,25.0,Communication Services,Entertainment,8.59,69.8,Bull,0.46,12.57,0.02,49.2,4.56
EG,375.61,-0.6,0.64,15.0,Financial Services,Insurance - Reinsurance,7.46,71.0,Bull,1.86,10.67,0.02,49.2,3.56
MKC,53.56,-0.02,2.57,14.5,Consumer Defensive,Packaged Foods,7.02,65.2,Bull,0.36,10.41,0.02,49.1,3.87
AON,365.11,-1.58,1.47,78.5,Financial Services,Insurance Brokers,9.24,69.0,Bull,2.85,8.89,0.03,48.8,4.0
ADP,246.2,-1.52,0.24,100.4,Technology,Software - Application,9.01,64.2,Bull,1.7,8.84,0.04,48.6,3.33
FG,30.88,0.13,7.19,4.1,Financial Services,Insurance - Life,11.46,69.9,Bull,0.38,7.75,0.01,48.6,3.0
STRA,85.19,-0.62,1.49,1.9,Consumer Defensive,Education & Training Services,6.78,65.8,Bull,0.8,10.05,0.01,48.5,4.0
CPK,134.17,0.19,7.91,3.2,Utilities,Utilities - Regulated Gas,7.39,70.0,Bull,1.32,9.25,0.02,48.1,3.83
SUNC,72.05,1.38,3.09,3.7,Energy,Oil & Gas Midstream,8.21,66.7,Bull,0.55,8.31,0.08,48.0,4.67
DAR,62.1,-0.17,6.64,9.9,Consumer Defensive,Packaged Foods,7.06,68.3,Bull,1.03,8.96,0.01,47.6,4.75
APD,306.37,1.04,0.43,67.2,Basic Materials,Specialty Chemicals,5.76,61.7,Bull,1.71,9.46,0.03,47.6,4.14
SUN,71.0,-0.29,3.17,13.3,Energy,Oil & Gas Refining & Marketing,6.46,62.5,Bull,0.53,8.7,0.07,47.5,4.57
CNXN,77.69,-1.02,4.56,2.0,Technology,Electronics & Computer Distribution,10.37,69.8,Bull,0.45,6.63,0.02,47.0,
VIA,18.33,-1.82,0.44,1.6,Technology,Software - Application,10.46,60.1,Bull,0.05,21.39,0.04,46.8,4.6
AAPL,313.37,-1.42,0.87,4660.4,Technology,Consumer Electronics,5.77,59.9,Bull,2.23,7.64,0.06,46.1,4.0
WK,53.3,-2.27,0.64,3.1,Technology,Software - Application,3.67,59.4,Bull,0.58,8.93,0.03,46.0,4.82
HUBS,206.38,-4.67,0.58,11.1,Technology,Software - Application,1.15,54.8,Bull,4.12,9.79,0.07,46.0,4.21
PRDO,36.53,-0.1,3.88,2.3,Consumer Defensive,Education & Training Services,7.09,67.9,Bull,0.4,7.3,0.02,46.0,
PAYC,143.88,-1.45,0.07,6.8,Technology,Software - Application,7.39,60.1,Bull,1.62,6.96,0.03,45.9,3.6
FWONA,92.0,0.4,0.72,23.0,Communication Services,Entertainment,8.4,68.2,Bull,0.38,12.21,0.02,45.7,5.0
EXPO,62.13,-1.62,0.1,3.1,Industrials,Engineering & Construction,2.74,58.0,Bull,0.45,8.86,0.05,45.6,
KNTK,50.81,0.55,3.44,8.4,Energy,Oil & Gas Midstream,6.41,63.6,Bull,0.28,7.1,0.02,45.5,4.2
MBLY,9.92,1.95,4.42,8.2,Consumer Cyclical,Auto Parts,7.62,57.8,Bull,0.13,6.21,0.06,45.5,3.68
MRSH,180.49,-0.56,1.4,87.5,Financial Services,Insurance Brokers,6.26,64.1,Bull,1.21,7.0,0.03,45.4,3.61
ZBRA,265.98,-0.35,0.5,12.7,Technology,Communication Equipment,7.34,58.9,Bull,0.95,16.45,0.02,45.4,4.33
EXPD,175.62,-0.97,5.96,23.0,Industrials,Integrated Freight & Logistics,8.9,71.9,Bull,1.0,5.4,0.04,45.2,2.81
NWSA,27.52,-1.57,2.23,15.0,Communication Services,Entertainment,5.19,61.8,Bull,0.24,7.17,0.02,44.9,
APPN,25.25,-1.67,2.31,1.9,Technology,Software - Infrastructure,8.31,60.2,Bull,0.33,5.16,0.04,44.6,
EQH,47.87,0.15,1.89,13.0,Financial Services,Asset Management,9.49,67.3,Bull,0.21,8.75,0.01,44.2,4.67
ANDE,75.67,1.18,11.28,2.5,Consumer Defensive,Food Distribution,6.61,64.6,Bull,0.81,5.63,0.02,44.1,
ELV,426.89,0.23,1.92,92.3,Healthcare,Healthcare Plans,8.94,63.2,Bull,2.03,5.65,0.06,43.9,4.18
NWS,31.12,-0.91,2.15,17.0,Communication Services,Entertainment,4.5,59.7,Bull,0.29,6.37,0.03,43.8,
ET,20.2,0.17,1.99,69.4,Energy,Oil & Gas Midstream,4.52,66.3,Bull,0.13,5.95,0.08,43.8,4.57
VG,13.41,-0.52,15.7,33.2,Energy,Oil & Gas Midstream,10.14,63.3,Bull,0.31,2.66,0.12,43.7,3.89
MRVI,6.57,2.02,10.98,2.3,Healthcare,Biotechnology,27.1,73.9,Bull,0.0,31.93,0.05,43.7,
PAA,23.66,1.52,4.3,16.6,Energy,Oil & Gas Midstream,5.96,65.8,Bull,0.18,5.41,0.02,43.6,3.67
FTI,74.04,0.05,8.71,29.1,Energy,Oil & Gas Equipment & Services,7.32,65.3,Bull,1.01,4.59,0.03,43.5,4.05
CXM,5.64,-1.66,3.02,1.3,Technology,Software - Application,4.9,61.7,Bull,0.06,5.52,0.06,43.5,3.44
GSL,41.59,1.94,6.75,1.5,Industrials,Marine Shipping,7.2,68.5,Bull,0.36,3.79,0.12,43.4,5.0
GDRX,3.04,2.81,0.17,1.0,Healthcare,Health Information Services,10.63,61.4,Bull,0.01,14.53,0.07,43.3,
DKL,55.38,1.15,3.42,2.9,Energy,Oil & Gas Refining & Marketing,7.01,67.1,Bull,0.45,4.45,0.03,43.2,3.25
DG,121.94,-1.53,5.64,27.2,Consumer Defensive,Discount Stores,5.92,62.3,Bull,0.58,6.76,0.03,43.2,3.55
