=== Stock Screener — 2026-06-17 13:45 ===
Criteria: Above 50d EMA | Positive weekly gain | Market cap > $1B
Fetching universe...

  NASDAQ screener: 2775 stocks with market cap > $1B
  Top 5 by daily gain: SLBT(+167.0%), HONAV(+35.0%), WYFI(+18.9%), BVC(+18.2%), LION(+13.8%)
Screening 2775 stocks...
  Priority tier (top 300 movers): 300
  Remaining: 2475

  === Priority Tier ===
  Priority: 300/300 (197 passed, 0 errors)

  === Remaining Tier ===
  Remaining: 300/2475 (259 total passed)
  Remaining: 600/2475 (259 total passed)
  Remaining: 900/2475 (259 total passed)
  Remaining: 1200/2475 (259 total passed)
  Remaining: 1500/2475 (259 total passed)
  Remaining: 1800/2475 (259 total passed)
  Remaining: 2100/2475 (259 total passed)
  Remaining: 2400/2475 (259 total passed)
  Remaining: 2475/2475 (259 total passed)

  Final: 259 stocks passed all filters

================================================================================
  259 stocks passed all filters
  Sorted by composite momentum (MACD 35 | ROC 30 | Volume 25 | EMA 10)
  Rating: 5=Strong Buy → 1=Strong Sell | Vol Ratio: >1 = above avg volume
================================================================================

    Ticker    Price   Day%  Week%  MCap($B)                  Sector                                  Industry  Above EMA%   RSI  MACD  MACD Hist  ROC20%  Vol Ratio  Momentum  Rating
145   AFRM    75.50   0.60  15.96      25.3      Financial Services                           Credit Services       16.80  63.5  Bull       0.20   17.22       0.05      44.8    4.32
146    SKE    31.65   2.59  21.64       3.9         Basic Materials          Other Industrial Metals & Mining        6.31  58.0  Bull       0.30    5.92       0.09      44.8     NaN
147    MMM   162.51   0.25   3.61      84.8             Industrials                             Conglomerates        6.84  73.0  Bull       0.74    9.36       0.03      44.8    3.80
148    VST   160.15   0.81   9.53      54.0               Utilities   Utilities - Independent Power Producers        4.47  57.8  Bull       0.57   17.11       0.06      44.7    4.60
149    PNC   234.99   0.11   1.01      94.4      Financial Services                          Banks - Regional        5.79  63.0  Bull       1.05   10.18       0.02      44.6    4.27
150   ACIW    45.40  -0.21   3.83       4.6              Technology                 Software - Infrastructure        5.22  60.1  Bull       0.28    6.61       0.03      44.4    4.50
151   TRUP    24.36   0.12   9.88       1.1      Financial Services           Insurance - Property & Casualty        1.06  61.5  Bull       0.41    8.51       0.02      44.2    3.83
152     DE   590.18   0.66   5.38     159.3             Industrials       Farm & Heavy Construction Machinery        3.38  58.7  Bull       3.21    5.75       0.17      43.9    3.88
153    FSM     9.84   1.73  21.59       3.0         Basic Materials                                      Gold        1.33  55.0  Bull       0.09    7.74       0.05      43.8    4.00
154    KMT    36.86   0.99  10.69       2.8             Industrials                       Tools & Accessories        3.43  57.9  Bull       0.52    6.59       0.01      43.4    2.44
155    NLY    22.58  -0.04   5.46      16.5             Real Estate                           REIT - Mortgage        3.22  62.1  Bull       0.16    6.11       0.08      43.4    4.08
156    WMS   144.01   0.54   6.13      11.0             Industrials             Building Products & Equipment        2.85  58.7  Bull       1.17    6.60       0.02      43.2    4.80
157   ABNB   141.32   0.37   7.59      83.9       Consumer Cyclical                           Travel Services        5.07  62.0  Bull       0.73    5.23       0.04      43.1    3.88
158   PIPR    82.33   1.68   7.58       5.6      Financial Services                           Capital Markets        3.12  59.9  Bull       0.62    6.34       0.01      43.0     NaN
159    ATR   121.46   0.67   5.92       7.8              Healthcare            Medical Instruments & Supplies        1.63  61.6  Bull       1.22    6.91       0.02      42.9    4.25
160   LPLA   305.48   1.32   5.63      24.4      Financial Services                           Capital Markets        2.25  59.3  Bull       3.74    6.42       0.02      42.7    4.31
161    RJF   158.85   0.34   5.49      31.0      Financial Services                          Asset Management        4.56  65.2  Bull       1.25    5.19       0.01      42.5     NaN
162   MELI  1698.65   1.74   6.95      86.1       Consumer Cyclical                           Internet Retail        0.12  54.5  Bull       8.98    6.51       0.08      42.3    4.46
163   BRAI     9.76  33.58  26.81       2.0              Technology                         Computer Hardware       17.03  57.5  Bear      -0.11   39.29       0.43      42.1    4.00
164   USAS     5.99   2.13  31.18       2.0         Basic Materials          Other Industrial Metals & Mining        0.86  54.1  Bull       0.06    6.11       0.06      42.0    4.75
165    SII   132.00   0.79  17.01       3.4      Financial Services                          Asset Management        1.21  54.7  Bull       1.07    5.91       0.03      41.7    4.40
166   PLGO    23.75   0.55   5.71       2.0      Financial Services                   Insurance - Diversified       10.37  66.8  Bull       0.14    1.06       0.04      41.6    3.11
167    WPM   130.38   2.25  21.26      59.2         Basic Materials                                      Gold        1.25  54.8  Bull       1.16    5.18       0.05      41.3    4.69
168    AEG     8.63  -0.58   6.77      13.1      Financial Services                   Insurance - Diversified        7.54  68.0  Bull       0.04    6.01       0.08      41.2     NaN
169    ZWS    49.97   0.81   3.41       8.4             Industrials            Pollution & Treatment Controls        3.40  59.8  Bull       0.27    4.31       0.01      41.1    3.80
170   KEEL     6.24   3.43  15.04       3.8              Technology           Information Technology Services       41.10  67.8  Bear      -0.05   49.16       0.10      40.9    4.67
171    EXK     9.46   2.16  27.49       2.8         Basic Materials                                    Silver        0.33  53.4  Bull       0.08    4.99       0.07      40.7    4.75
172    HDB    25.42   0.49   9.55     130.4      Financial Services                          Banks - Regional        1.10  61.4  Bull       0.28    4.76       0.05      40.7     NaN
173    MWA    26.37   0.53   2.89       4.1             Industrials            Specialty Industrial Machinery        0.13  56.2  Bull       0.20    5.48       0.02      40.7     NaN
174    FOR    28.86  -0.55   1.91       1.5             Real Estate                 Real Estate - Development        5.50  59.5  Bull       0.10   14.52       0.00      40.6     NaN
175   UMAC    25.50   0.93  11.62       1.2              Technology                         Computer Hardware       25.35  55.5  Bear      -0.53   86.71       0.04      40.3    4.67
176    WPP    19.06   0.90   4.04       4.1  Communication Services                      Advertising Agencies        6.63  59.1  Bull       0.08    6.73       0.14      40.3     NaN
177   JBTM   133.20   1.79  11.93       6.9             Industrials            Specialty Industrial Machinery        2.45  58.5  Bull       0.60    6.56       0.08      39.8    4.33
178   ASIC    21.22  -0.28   0.76       1.0      Financial Services           Insurance - Property & Casualty        4.97  60.6  Bull       0.13    2.12       0.01      39.7     NaN
179    NEM   108.97   0.89  17.46     116.3         Basic Materials                                      Gold        0.62  53.6  Bull       0.72    3.93       0.05      39.6    4.36
180    YUM   156.55  -0.60   3.62      43.1       Consumer Cyclical                               Restaurants        1.94  58.8  Bull       1.11    3.37       0.02      39.5    3.77
181    FNV   231.18  -0.48  11.14      44.6         Basic Materials                                      Gold        0.36  54.7  Bull       1.41    4.01       0.02      39.4    4.33
182    FSS   113.51   0.72   2.59       6.9             Industrials       Farm & Heavy Construction Machinery        1.27  54.9  Bull       0.66    3.60       0.01      39.3    4.33
183     OR    37.31   1.10  12.91       7.0         Basic Materials                                      Gold        1.34  55.4  Bull       0.25    3.14       0.03      39.1    3.82
184   AVAH     7.51  -2.72   9.32       1.6              Healthcare                   Medical Care Facilities        7.18  62.5  Bull       0.04   -2.47       0.03      38.8    4.27
185   SCHW    93.60  -0.15   4.85     162.8      Financial Services                           Capital Markets        3.07  62.0  Bull       0.76    1.95       0.03      38.7    4.33
186    AMP   472.14  -0.16   4.77      42.4      Financial Services                          Asset Management        3.01  63.0  Bull       2.87    1.81       0.03      38.5     NaN
187    GBX    49.13  -0.37   4.60       1.5             Industrials                                 Railroads        0.54  56.3  Bull       0.33    3.06       0.01      38.4     NaN
188     SF    74.17  -0.12   5.27      11.4      Financial Services                           Capital Markets        0.74  57.9  Bull       0.63    2.65       0.04      38.4     NaN
189   GRND    13.28  -3.42  16.70       2.4              Technology                    Software - Application        6.04  59.7  Bull       0.15   -3.07       0.03      38.3     NaN
190     RS   412.54  -1.77   4.63      21.1         Basic Materials                                     Steel       11.54  70.6  Bull       0.96   15.80       0.01      37.9    3.38
191    MCO   468.23  -0.59   3.89      81.8      Financial Services          Financial Data & Stock Exchanges        3.81  61.4  Bull       1.85    7.76       0.05      37.8    4.22
192   PURR     9.89  -2.80  30.58       1.4      Financial Services                           Capital Markets       28.59  60.2  Bear      -0.03   26.89       0.06      37.4    4.50
193    VMI   569.58   2.14  11.19      11.1             Industrials                             Conglomerates       12.82  67.6  Bull       1.16   15.97       0.07      37.3     NaN
194    BEN    33.71   1.60   8.25      17.5      Financial Services                          Asset Management       12.03  68.7  Bull       0.10    9.48       0.06      37.1    3.18
195    DKS   228.76   1.31   7.01      20.5       Consumer Cyclical                          Specialty Retail        5.49  57.4  Bull       0.82    8.74       0.02      36.8    3.96
196   PRVA    23.26  -1.15   4.92       2.9              Healthcare               Health Information Services        2.65  57.3  Bull       0.24   -1.82       0.02      36.5    4.55
197   DFTX    24.41   1.71   6.36       2.7              Healthcare                             Biotechnology       10.22  58.1  Bull       0.04   19.19       0.05      36.4    4.75
198    MTG    26.30   0.54   2.26       5.6      Financial Services                     Insurance - Specialty        0.59  56.4  Bull       0.16    0.88       0.02      36.4    3.17
199    BTG     4.63   1.95  19.33       6.2         Basic Materials                                      Gold        0.77  53.9  Bull       0.03    0.72       0.03      36.3    3.69
200   EQPT    22.24  -0.04  20.54       5.6             Industrials                 Rental & Leasing Services        1.77  55.5  Bull       0.26   -0.67       0.01      36.0     NaN
201    FER    69.77   2.47   6.02      50.0             Industrials                Engineering & Construction        3.29  59.1  Bull       0.29    3.84       0.10      35.8     NaN
202   NMIH    37.97  -0.13   3.60       2.9      Financial Services                     Insurance - Specialty        0.97  57.0  Bull       0.24   -1.53       0.01      35.5     NaN
203   HIVE     4.17   2.46  19.14       1.1      Financial Services                           Capital Markets       23.08  58.9  Bear      -0.07   24.48       0.05      34.9    4.71
204   ASND   235.83   2.00  10.60      15.5              Healthcare                             Biotechnology        3.57  57.7  Bull       1.10   -0.76       0.05      34.7    4.78
205   GLBE    32.42   1.27   0.12       5.4       Consumer Cyclical                           Internet Retail        2.15  54.1  Bull       0.09   12.30       0.05      34.1    4.62
206   VCYT    51.20  -0.08   3.98       4.1              Healthcare                    Diagnostics & Research       21.23  68.5  Bear      -0.17   23.37       0.05      33.8    4.36
207   CVBF    21.17  -0.33   1.44       3.7      Financial Services                          Banks - Regional        4.11  60.2  Bull       0.07    6.81       0.04      33.7    3.33
208    UBS    50.88   0.17   6.30     166.8      Financial Services                       Banks - Diversified       11.99  70.5  Bull       0.12    9.90       0.09      33.0     NaN
209   SPGI   430.23  -0.04   0.90     127.4      Financial Services          Financial Data & Stock Exchanges        1.29  55.5  Bull       1.65    5.08       0.05      33.0    4.71
210    SLM    22.96   4.33   7.79       4.3      Financial Services                           Credit Services        3.81  57.4  Bull       0.08    7.64       0.02      32.6    4.00
211   SDGR    15.19   1.33   4.61       1.1              Healthcare               Health Information Services       12.28  61.3  Bear      -0.03   26.06       0.04      32.5     NaN
212   INOD   106.90  -0.74   7.02       3.5              Technology           Information Technology Services       29.19  58.7  Bear      -1.97   21.22       0.06      31.7    4.75
213    FAF    68.39   0.86   3.41       7.0      Financial Services                     Insurance - Specialty        3.62  58.7  Bull       0.25    2.26       0.03      30.0    4.60
214    LTH    35.19  -4.64   7.89       7.8       Consumer Cyclical                                   Leisure       12.30  64.9  Bull       0.09    5.91       0.02      29.8    4.71
215    AIT   327.73   1.47   4.35      12.1             Industrials                   Industrial Distribution        7.72  64.7  Bull       0.78    8.29       0.04      29.2    4.50
216    DLR   190.70   0.21   6.19      68.2             Real Estate                          REIT - Specialty        2.07  55.1  Bull       0.67    3.05       0.02      29.0    4.28
217   HSBC    96.09   1.74  11.53     329.6      Financial Services                       Banks - Diversified        6.56  60.7  Bull       0.22    8.61       0.10      28.6    4.00
218     MA   501.69   0.04   2.58     443.3      Financial Services                           Credit Services        0.74  55.7  Bull       1.95    0.40       0.05      28.4    4.69
219    PBI    17.67   0.83   4.46       2.4             Industrials            Integrated Freight & Logistics       15.72  71.7  Bull       0.02   13.16       0.02      28.0    3.20
220   SIMO   296.96   3.37  17.99      10.1              Technology                            Semiconductors       26.67  62.7  Bear      -2.46   17.41       0.04      27.8    4.55
221    NNI   131.32   0.29   0.46       4.7      Financial Services                           Credit Services        0.43  53.5  Bull       0.45    2.22       0.05      27.1     NaN
222   TTWO   230.17   0.32   9.37      42.7  Communication Services            Electronic Gaming & Multimedia        5.06  61.1  Bull       0.79   -3.35       0.06      27.1    4.79
223    SVM    12.77   1.15  26.76       2.8         Basic Materials                                    Silver        6.42  55.3  Bull       0.04   -2.90       0.07      26.9    4.67
224    AMN    31.33  -2.85   6.64       1.2              Healthcare                   Medical Care Facilities       18.23  63.2  Bear      -0.11   16.38       0.06      26.0    3.44
225   TDOC     7.53   0.13   8.66       1.4              Healthcare               Health Information Services       13.25  62.0  Bear      -0.01   18.58       0.03      25.5    3.52
226   FCEL    19.91   0.61  22.83       1.3             Industrials              Electrical Equipment & Parts       21.78  53.9  Bear      -0.51   14.69       0.07      25.3    2.88
227   MTCH    36.10  -1.16   5.11       8.4  Communication Services            Internet Content & Information        3.20  55.0  Bull       0.11    2.14       0.07      25.2    3.60
228      V   335.08   0.56   3.75     637.2      Financial Services                           Credit Services        4.19  61.7  Bull       0.90    1.57       0.07      23.2    4.67
229    ACT    42.91  -0.51   2.53       6.0      Financial Services                     Insurance - Specialty        1.94  56.2  Bull       0.13   -2.01       0.03      22.6     NaN
230    ING    31.58   1.49  10.01      90.5      Financial Services                       Banks - Diversified        7.49  63.2  Bull       0.04    8.02       0.14      22.1     NaN
231    RDN    35.04  -0.54   0.89       4.7      Financial Services                     Insurance - Specialty        0.53  51.7  Bull       0.11   -5.32       0.02      22.1    4.00
232     BE   290.86   3.12  12.04      82.7             Industrials              Electrical Equipment & Parts       16.12  56.4  Bear      -2.54   12.43       0.09      21.2    3.71
233   EQIX  1098.17   0.20   5.76     108.3             Real Estate                          REIT - Specialty        4.56  60.9  Bull       1.97    5.26       0.02      20.3    4.42
234   CYTK    76.96   2.63  14.75      10.4              Healthcare                             Biotechnology        8.70  61.0  Bull       0.16    0.67       0.08      20.2    4.41
235   PNFP    98.66   0.42   5.96      14.9      Financial Services                          Banks - Regional        3.46  58.0  Bull       0.19    4.59       0.02      20.1    4.26
236     SA    31.80   1.86  26.90       3.4         Basic Materials                                      Gold        4.25  54.1  Bull       0.00   15.18       0.03      18.4    4.00
237    DCH     6.51  -1.51   7.78       1.5       Consumer Cyclical                                Auto Parts        3.65  53.8  Bear      -0.00   16.04       0.02      18.1    3.91
238    MSM   116.71  -0.49   1.35       6.5             Industrials                   Industrial Distribution        9.34  64.6  Bear      -0.20   12.38       0.03      17.3    3.22
239   STGW     6.85  -2.14   4.90       1.7  Communication Services                      Advertising Agencies        5.43  56.3  Bull       0.01    8.90       0.02      17.0     NaN
240    MCY   102.50  -0.11   1.42       5.7      Financial Services           Insurance - Property & Casualty        4.94  60.0  Bull       0.18    1.37       0.02      16.3     NaN
241    WLY    44.88  -0.32   1.12       2.3  Communication Services                                Publishing        8.46  62.7  Bull       0.03    6.79       0.10      15.9     NaN
242     EW    88.57   1.54   3.02      51.0              Healthcare                           Medical Devices        5.06  61.1  Bull       0.03    7.81       0.03      13.1    4.31
243     SG     9.05  -1.63  13.13       1.1       Consumer Cyclical                               Restaurants       16.65  58.3  Bear      -0.03    4.62       0.02      13.1    3.20
244    ALM    18.99   2.60  18.91       5.4         Basic Materials          Other Industrial Metals & Mining        2.53  51.9  Bear      -0.01    9.77       0.06      11.6    4.78
245     IX    39.65   0.72   3.94      43.5      Financial Services                   Financial Conglomerates        9.31  62.2  Bear      -0.18    6.54       0.01      11.3     NaN
246    UVE    37.94   0.65   0.25       1.1      Financial Services           Insurance - Property & Casualty        2.24  52.4  Bull       0.05   -3.77       0.01      11.2     NaN
247    WCC   361.71   1.54   8.39      17.6             Industrials                   Industrial Distribution        6.58  55.6  Bear      -1.80    7.47       0.02      11.0    4.36
248   KYIV    14.13   1.07   6.24       3.3  Communication Services                          Telecom Services        7.21  59.2  Bear      -0.07    5.29       0.05       9.3    4.67
249   CPAY   361.70  -0.63   3.64      23.6              Technology                 Software - Infrastructure        6.77  60.7  Bear      -0.67    5.41       0.02       8.9    4.29
250   PNTG    33.17  -2.11   1.21       1.2              Healthcare                   Medical Care Facilities        1.95  52.6  Bull       0.03   -6.15       0.02       8.3    4.86
251    IRM   128.38   0.14   4.78      38.2             Real Estate                          REIT - Specialty        6.03  57.8  Bear      -0.13    4.65       0.02       7.9    4.27
252   RELY    20.71   0.19  12.80       4.4              Technology                 Software - Infrastructure        4.59  54.8  Bull       0.01   -3.40       0.02       7.2    4.80
253   NEXA    14.90   0.61  16.82       2.0         Basic Materials          Other Industrial Metals & Mining        7.74  54.9  Bear      -0.03    2.16       0.03       6.3    2.88
254   EOSE     7.57  10.26  21.01       2.6             Industrials              Electrical Equipment & Parts        2.17  52.4  Bear      -0.17    1.95       0.38       6.2    3.50
255    OWL     9.97   0.45   3.91      15.5      Financial Services                          Asset Management        1.60  53.2  Bear      -0.04    5.01       0.03       6.1    4.07
256   TBLA     4.92  -2.38   4.90       1.3  Communication Services            Internet Content & Information       10.69  59.3  Bear      -0.03   -1.80       0.08       6.0    4.00
257   FLYW    15.90  -1.52  12.56       2.0              Technology                 Software - Infrastructure        8.36  58.6  Bear      -0.03   -0.72       0.02       4.3    4.07
258     BW    17.46   3.01  12.72       2.6             Industrials            Specialty Industrial Machinery        5.06  51.3  Bear      -0.21  -13.35       0.06       3.0    5.00
259   ATAI     4.12  -3.17   6.04       1.5              Healthcare                             Biotechnology        0.46  50.0  Bear      -0.05   -0.60       0.07       0.8    4.86

CSV saved to /home/ec2-user/output.csv
