=== Stock Screener — 2026-06-08 13:45 ===
Criteria: Above 50d EMA | Positive weekly gain | Market cap > $1B
Fetching universe...

  NASDAQ screener: 2740 stocks with market cap > $1B
  Top 5 by daily gain: COO(+8.6%), GSHD(+7.1%), ABM(+6.7%), FDXF(+6.4%), KMB(+6.3%)
Screening 2740 stocks...
  Priority tier (top 300 movers): 300
  Remaining: 2440

  === Priority Tier ===
  Priority: 300/300 (125 passed, 0 errors)

  === Remaining Tier ===
  Remaining: 300/2440 (171 total passed)
  Remaining: 600/2440 (171 total passed)
  Remaining: 900/2440 (171 total passed)
  Remaining: 1200/2440 (171 total passed)
  Remaining: 1500/2440 (171 total passed)
  Remaining: 1800/2440 (171 total passed)
  Remaining: 2100/2440 (171 total passed)
  Remaining: 2400/2440 (171 total passed)
  Remaining: 2440/2440 (171 total passed)

  Final: 171 stocks passed all filters

================================================================================
  171 stocks passed all filters
  Sorted by composite momentum (MACD 35 | ROC 30 | Volume 25 | EMA 10)
  Rating: 5=Strong Buy → 1=Strong Sell | Vol Ratio: >1 = above avg volume
================================================================================

    Ticker    Price   Day%  Week%  MCap($B)                  Sector                                  Industry  Above EMA%   RSI  MACD  MACD Hist  ROC20%  Vol Ratio  Momentum  Rating
78     SNY    44.44  -0.70   3.43     106.4              Healthcare              Drug Manufacturers - General        1.24  54.3  Bull       0.10    2.60       0.05      19.8    3.90
79    IGIC    25.40  -0.65   4.25       1.1      Financial Services                   Insurance - Diversified        1.72  53.7  Bull       0.07    0.64       0.02      19.8     NaN
80     CDP    32.93   0.86   4.08       3.8             Real Estate                             REIT - Office        3.65  62.6  Bull       0.06    3.88       0.02      19.6    4.25
81     SPG   210.54   0.28   3.87      80.0             Real Estate                             REIT - Retail        4.64  64.4  Bull       0.38    4.17       0.03      19.5    3.81
82      UE    22.92   0.15   3.31       3.0             Real Estate                             REIT - Retail        5.63  65.1  Bull       0.03    6.09       0.02      19.1    3.86
83     ALL   217.15  -0.35   4.80      55.9      Financial Services           Insurance - Property & Casualty        2.38  55.2  Bull       0.46    2.41       0.04      18.6    3.84
84     PNW   102.83  -1.12   5.49      12.5               Utilities            Utilities - Regulated Electric        2.49  57.6  Bull       0.19    3.61       0.03      17.8    3.41
85     AWR    77.95   1.43   2.03       3.1               Utilities               Utilities - Regulated Water        2.29  56.5  Bull       0.16    1.65       0.02      17.5     NaN
86     FRT   122.34  -0.13   3.01      10.6             Real Estate                             REIT - Retail        7.02  71.2  Bull       0.13    5.76       0.03      16.9    4.11
87   CENTA    35.36   0.14   3.73       2.2      Consumer Defensive                            Packaged Foods        4.37  60.9  Bull       0.05    3.27       0.02      16.5     NaN
88     PRU   104.17   0.16   3.66      36.2      Financial Services                          Insurance - Life        4.32  61.5  Bull       0.13    4.74       0.04      16.0    2.72
89     ELV   413.26   0.31   2.63      89.7              Healthcare                          Healthcare Plans       12.00  67.3  Bear      -0.33    9.31       0.04      15.6    4.23
90     GHC  1132.53  -1.72   2.02       4.9      Consumer Defensive             Education & Training Services        1.97  56.3  Bull       2.28   -0.34       0.04      15.4    1.00
91     LPG    42.96   3.15   3.99       1.8                  Energy                       Oil & Gas Midstream       10.83  58.5  Bear      -0.40    9.30       0.05      15.1    4.00
92     KRG    27.73  -0.66   3.01       5.8             Real Estate                             REIT - Retail        5.46  66.6  Bull       0.03    4.13       0.03      15.0    3.77
93     WEC   112.44  -0.45   3.54      36.6               Utilities            Utilities - Regulated Electric        0.06  51.6  Bull       0.21    1.57       0.02      14.8    3.65
94    PRGO    11.12   4.41   3.35       1.5              Healthcare  Drug Manufacturers - Specialty & Generic        1.23  54.3  Bull       0.02   -2.57       0.06      14.8     NaN
95     PFE    26.08   0.52   1.78     148.7              Healthcare              Drug Manufacturers - General        0.02  52.6  Bull       0.05    1.58       0.08      14.7    3.55
96      PG   145.90  -0.48   4.01     340.0      Consumer Defensive             Household & Personal Products        0.89  54.6  Bull       0.27   -0.36       0.06      14.1    3.96
