=== Stock Screener — 2026-06-03 13:45 ===
Criteria: Above 50d EMA | Positive weekly gain | Market cap > $1B
Fetching universe...

  NASDAQ screener: 2769 stocks with market cap > $1B
  Top 5 by daily gain: LILPV(+119.2%), VSXY(+47.4%), LEGN(+42.2%), MRVL(+32.5%), OCTV(+25.4%)
Screening 2769 stocks...
  Priority tier (top 300 movers): 300
  Remaining: 2469

  === Priority Tier ===
  Priority: 300/300 (202 passed, 0 errors)

  === Remaining Tier ===
  Remaining: 300/2469 (330 total passed)
  Remaining: 600/2469 (330 total passed)
  Remaining: 900/2469 (330 total passed)
  Remaining: 1200/2469 (330 total passed)
  Remaining: 1500/2469 (330 total passed)
  Remaining: 1800/2469 (330 total passed)
  Remaining: 2100/2469 (330 total passed)
  Remaining: 2400/2469 (330 total passed)
  Remaining: 2469/2469 (330 total passed)

  Final: 330 stocks passed all filters

================================================================================
  330 stocks passed all filters
  Sorted by composite momentum (MACD 35 | ROC 30 | Volume 25 | EMA 10)
  Rating: 5=Strong Buy → 1=Strong Sell | Vol Ratio: >1 = above avg volume
================================================================================

    Ticker    Price   Day%   Week%  MCap($B)                  Sector                                 Industry  Above EMA%   RSI  MACD  MACD Hist  ROC20%  Vol Ratio  Momentum  Rating
38      AA    81.28  -3.00   11.11      21.4         Basic Materials                                 Aluminum       19.64  70.0  Bull       1.73   29.10       0.11      74.8    4.21
39    APTV    74.50   0.89   20.36      15.8       Consumer Cyclical                               Auto Parts       18.76  76.4  Bull       2.37   35.88       0.05      74.8    4.57
40    IPGP   130.76   7.22   11.77       5.5              Technology      Semiconductor Equipment & Materials       13.54  64.7  Bull       1.88   43.95       0.35      74.7    4.00
41    NMAX     8.23  -9.16    5.65       1.1  Communication Services                             Broadcasting       16.10  59.8  Bull       0.14   36.26       0.15      74.3     NaN
42    HIMX    23.50  -2.00   13.80       4.1              Technology                           Semiconductors       50.91  71.6  Bull       0.11   92.94       0.11      74.2     NaN
43    CVLG    41.90  -0.02    5.83       1.1             Industrials                                 Trucking       24.16  83.5  Bull       0.46   28.57       0.02      73.7     NaN
44     WDC   589.26   4.65   11.06     203.1              Technology                        Computer Hardware       36.08  79.9  Bull       4.80   26.65       0.15      72.9    4.48
45     LPL     5.68  -1.13   16.29       5.7              Technology                     Consumer Electronics       20.70  62.4  Bull       0.10   27.53       0.02      72.7     NaN
46    BLFS    27.15  -1.25   10.80       1.3              Healthcare           Medical Instruments & Supplies       19.90  71.8  Bull       0.41   25.96       0.18      72.4    4.90
47    EOSE     8.65  -8.12    0.52       2.9             Industrials             Electrical Equipment & Parts       11.49  56.4  Bull       0.08   38.92       0.11      71.7    3.50
48    KOPN     6.08  -0.33   10.34       1.1              Technology                    Electronic Components       41.24  66.2  Bull       0.03   28.00       0.20      70.8     NaN
49    IRDM    52.03   4.90    1.25       5.5  Communication Services                         Telecom Services       29.04  69.0  Bull       0.22   32.63       0.11      70.3    3.90
50    ATEX    67.67   1.15    6.22       1.3  Communication Services                         Telecom Services       31.36  78.5  Bull       0.28   33.87       0.06      70.0    4.67
51    CIFR    27.18   3.39    8.03      11.1              Technology          Information Technology Services       36.50  70.7  Bull       0.45   22.99       0.23      69.9    4.67
52    NOVT   169.21   0.36    4.76       6.0              Technology       Scientific & Technical Instruments       18.16  71.9  Bull       0.77   27.90       0.10      69.6     NaN
53     ORA   145.10   0.43    3.87       8.9               Utilities                    Utilities - Renewable       16.63  74.9  Bull       0.73   25.92       0.04      69.6    4.18
54    LSCC   151.67   0.21    2.54      20.8              Technology                           Semiconductors       23.27  71.5  Bull       0.98   24.05       0.03      69.3    4.54
55     NOK    16.55  -1.78    5.55      92.4              Technology                  Communication Equipment       32.34  66.8  Bull       0.08   23.32       0.31      68.9    3.91
56    FLEX   162.83   2.13   11.69      59.7              Technology                    Electronic Components       44.21  77.4  Bull       0.66   68.82       0.06      68.7    4.55
57    TWST    69.18  -1.38    7.81       4.3              Healthcare                   Diagnostics & Research       21.71  66.2  Bull       1.37   22.01       0.09      67.8    4.70
58    AEHR   113.76   0.67    9.57       3.6              Technology      Semiconductor Equipment & Materials       37.92  62.3  Bull       0.51   24.75       0.18      67.8     NaN
59    LRCX   335.88   0.44    5.31     420.0              Technology      Semiconductor Equipment & Materials       21.10  71.4  Bull       2.41   21.78       0.09      67.5    4.47
60     NXT   150.82  -0.92   11.08      22.9              Technology                                    Solar       19.17  62.2  Bull       1.84   22.28       0.06      67.3    4.26
61    THRM    37.35   0.08    7.60       1.1       Consumer Cyclical                               Auto Parts       17.86  78.5  Bull       0.57   22.70       0.04      66.9     NaN
62    AMAT   494.14   0.84   10.24     392.3              Technology      Semiconductor Equipment & Materials       20.16  72.7  Bull       4.61   20.43       0.16      66.8    4.50
63    EXTR    28.68  -2.71    7.54       3.8              Technology                  Communication Equipment       31.07  72.6  Bull       0.22   20.96       0.04      66.3     NaN
64    RLAY    15.68  -0.16    8.63       3.4              Healthcare                            Biotechnology       19.81  67.6  Bull       0.27   20.58       0.05      65.9    4.85
65      MT    71.08  -0.71    3.62      54.1         Basic Materials                                    Steel       15.05  67.9  Bull       0.67   22.47       0.07      65.6    4.00
66     SKM    45.26  -1.61   23.32      17.4  Communication Services                         Telecom Services       23.53  70.2  Bull       0.69   19.74       0.10      65.6     NaN
