Ticker,Price,Day%,Week%,MCap($B),Sector,Industry,Above EMA%,RSI,MACD,MACD Hist,ROC20%,Vol Ratio,Momentum,Rating
CLOV,4.83,12.06,32.33,2.5,Healthcare,Healthcare Plans,51.66,76.9,Bull,0.04,47.26,0.65,80.4,3.67
ARCB,167.15,-3.5,17.61,3.7,Industrials,Trucking,31.9,78.3,Bull,3.68,48.03,0.31,77.6,3.92
AMC,2.05,4.34,11.75,1.5,Communication Services,Entertainment,28.75,63.8,Bull,0.03,52.61,0.2,76.6,
ABSI,7.23,8.07,21.72,1.1,Healthcare,Biotechnology,41.46,64.7,Bull,0.07,35.01,0.15,76.2,4.64
APPS,10.48,5.27,20.88,1.3,Technology,Software - Application,82.86,83.4,Bull,0.3,170.8,0.12,76.0,5.0
NEO,11.61,1.4,14.5,1.5,Healthcare,Diagnostics & Research,22.19,73.4,Bull,0.18,32.69,0.1,75.8,4.17
PENN,20.89,4.66,6.31,2.8,Consumer Cyclical,Resorts & Casinos,21.09,71.5,Bull,0.18,32.97,0.08,75.6,3.85
NMAX,9.18,1.44,7.25,1.2,Communication Services,Broadcasting,22.58,64.3,Bull,0.08,40.37,0.08,75.6,
RXO,28.67,-2.76,6.88,4.7,Industrials,Trucking,31.77,71.7,Bull,0.22,43.02,0.07,75.6,
GENI,6.91,1.47,17.32,1.8,Communication Services,Internet Content & Information,27.92,72.1,Bull,0.13,55.28,0.06,75.5,4.67
HAE,79.71,2.5,21.0,3.6,Healthcare,Medical Devices,25.07,81.7,Bull,1.54,47.59,0.07,75.5,4.09
ADPT,17.91,2.75,12.01,2.9,Healthcare,Diagnostics & Research,20.41,68.9,Bull,0.36,31.4,0.05,75.4,4.5
ULCC,6.18,-0.64,8.42,1.4,Industrials,Airlines,24.64,66.8,Bull,0.04,30.93,0.04,75.3,2.75
CORT,79.03,1.32,8.78,8.5,Healthcare,Biotechnology,37.16,84.2,Bull,0.75,54.48,0.03,75.3,4.5
IART,18.0,4.68,11.83,1.4,Healthcare,Medical Devices,30.11,73.8,Bull,0.1,30.76,0.02,75.2,3.1
