Ticker,Price,Day%,Week%,MCap($B),Sector,Industry,Above EMA%,RSI,MACD,MACD Hist,ROC20%,Vol Ratio,Momentum,Rating
OPK,1.52,4.83,4.11,1.1,Healthcare,Diagnostics & Research,21.75,77.4,Bull,0.03,35.71,0.34,77.9,
TTAN,80.41,-5.84,11.12,7.7,Technology,Software - Application,20.59,71.0,Bull,1.76,23.14,1.16,77.8,4.5
BAND,74.41,1.47,14.53,2.4,Technology,Software - Infrastructure,67.36,77.0,Bull,0.48,53.17,0.31,77.6,
ARCB,155.23,6.09,13.56,3.5,Industrials,Trucking,27.93,82.0,Bull,2.26,27.59,0.26,74.8,3.92
IOT,36.76,10.07,5.07,21.4,Technology,Software - Infrastructure,16.47,63.8,Bull,0.65,22.1,0.9,72.8,4.41
LSTR,223.53,1.81,8.04,7.6,Industrials,Integrated Freight & Logistics,21.23,82.9,Bull,2.73,23.13,0.1,68.9,3.0
WLDN,98.48,0.49,8.41,1.5,Industrials,Engineering & Construction,11.16,67.4,Bull,0.42,32.24,0.08,66.4,5.0
DXCM,74.7,2.89,1.3,28.8,Healthcare,Medical Devices,11.62,67.4,Bull,0.5,22.64,0.11,64.4,4.67
JBHT,289.69,2.25,4.8,27.3,Industrials,Integrated Freight & Logistics,15.88,74.2,Bull,1.7,19.84,0.14,63.9,3.96
VAC,89.72,4.33,5.7,3.1,Consumer Cyclical,Resorts & Casinos,19.93,68.1,Bull,1.09,17.47,0.1,63.3,3.73
LLY,1153.16,2.32,4.36,1028.3,Healthcare,Drug Manufacturers - General,14.34,70.8,Bull,6.34,18.48,0.32,63.3,4.26
AXTA,32.83,2.92,6.69,7.0,Basic Materials,Specialty Chemicals,11.62,72.0,Bull,0.37,14.91,0.43,59.3,3.73
MICC,17.24,1.23,6.42,10.6,Consumer Defensive,Packaged Foods,11.25,66.8,Bull,0.1,17.52,0.1,59.0,3.0
MMED,14.01,-4.49,16.37,3.9,Healthcare,Medical Instruments & Supplies,6.39,64.1,Bull,0.44,19.45,0.09,58.4,4.75
GIII,34.4,7.52,6.42,1.5,Consumer Cyclical,Apparel Manufacturing,12.11,68.1,Bull,0.27,9.92,0.79,57.5,4.33
H,194.06,2.09,7.0,18.3,Consumer Cyclical,Lodging,14.34,73.4,Bull,1.34,13.93,0.15,57.3,3.96
AGX,765.0,-0.71,14.69,10.7,Industrials,Engineering & Construction,21.34,68.5,Bull,2.95,10.87,1.08,56.9,
GRDN,41.47,1.15,7.05,2.6,Healthcare,Medical Care Facilities,11.27,72.3,Bull,0.36,14.34,0.17,56.4,
NSP,35.6,1.71,5.16,1.4,Industrials,Staffing & Employment Services,15.34,61.8,Bull,0.25,10.88,0.22,55.4,3.2
WLYB,44.81,1.79,9.16,2.3,Communication Services,Publishing,11.02,75.4,Bull,0.3,7.05,0.66,53.0,
COO,66.61,1.99,8.82,13.0,Healthcare,Medical Instruments & Supplies,2.4,64.6,Bull,0.69,9.0,0.78,51.7,3.88
MAR,395.48,2.72,5.29,104.3,Consumer Cyclical,Lodging,9.92,70.9,Bull,1.84,12.56,0.18,51.6,3.77
WMK,77.79,3.06,6.61,1.9,Consumer Defensive,Grocery Stores,9.34,70.4,Bull,0.41,10.56,0.16,51.6,
TNDM,20.16,5.0,17.21,1.4,Healthcare,Medical Devices,10.86,62.6,Bull,0.74,9.15,0.12,50.6,4.0
TNET,47.11,-0.17,3.13,2.2,Industrials,Staffing & Employment Services,10.07,61.7,Bull,0.31,9.89,0.06,50.4,3.43
INCY,105.64,4.34,9.19,21.1,Healthcare,Biotechnology,8.53,67.5,Bull,0.64,8.04,0.32,50.0,3.61
PSMT,176.12,1.76,3.61,5.4,Consumer Defensive,Discount Stores,9.66,70.8,Bull,0.76,12.51,0.28,49.8,
CAH,206.73,2.55,5.05,48.4,Healthcare,Medical Distribution,2.61,62.5,Bull,1.23,11.58,0.1,48.7,4.53
HLT,345.94,3.71,5.58,78.8,Consumer Cyclical,Lodging,7.53,66.6,Bull,1.94,8.06,0.11,47.8,3.84
AMGN,353.33,1.83,4.91,190.7,Healthcare,Drug Manufacturers - General,4.09,64.8,Bull,2.32,8.18,0.2,46.9,3.54
ICUI,137.15,1.65,1.3,3.4,Healthcare,Medical Instruments & Supplies,5.82,62.1,Bull,0.57,11.44,0.23,45.5,4.43
BMRN,57.4,1.51,0.2,11.1,Healthcare,Biotechnology,5.19,59.7,Bull,0.57,6.07,0.13,44.7,4.31
RELX,35.15,2.02,7.21,61.9,Industrials,Specialty Business Services,3.85,58.7,Bull,0.21,4.93,0.34,44.7,
RBCAA,83.76,-1.46,3.47,1.6,Financial Services,Banks - Regional,9.26,67.1,Bull,0.35,9.03,0.15,44.4,
RLI,51.65,2.58,3.22,4.7,Financial Services,Insurance - Property & Casualty,0.13,57.0,Bull,0.39,8.69,0.06,44.3,
ENR,19.15,2.38,5.1,1.3,Industrials,Electrical Equipment & Parts,5.14,60.4,Bull,0.21,5.12,0.09,43.4,
PCG,17.17,2.17,5.05,37.8,Utilities,Utilities - Regulated Electric,2.46,59.9,Bull,0.12,6.02,0.11,43.1,4.39
AJG,214.05,1.49,6.43,55.0,Financial Services,Insurance Brokers,2.03,59.5,Bull,1.6,6.0,0.06,42.5,4.18
ZBH,88.09,0.29,6.99,17.0,Healthcare,Medical Devices,1.59,59.7,Bull,0.67,5.66,0.09,42.2,3.46
SHG,68.43,5.77,8.46,32.2,Financial Services,Banks - Regional,5.58,61.7,Bull,0.36,0.97,0.4,42.1,
LQDA,63.72,0.61,3.01,5.7,Healthcare,Drug Manufacturers - Specialty & Generic,28.62,68.7,Bear,-0.47,50.72,0.19,41.6,
VRSK,182.18,1.08,4.11,23.9,Industrials,Consulting Services,1.9,58.5,Bull,1.76,4.29,0.15,41.5,3.74
TJX,161.1,1.48,4.11,178.0,Consumer Cyclical,Apparel Retail,3.52,61.8,Bull,0.79,4.63,0.1,41.4,4.62
TBBB,39.11,2.38,3.41,4.7,Consumer Defensive,Discount Stores,6.64,55.9,Bull,0.31,1.77,0.11,41.0,4.08
IHG,163.27,1.72,5.42,24.2,Consumer Cyclical,Lodging,10.21,70.8,Bull,0.51,11.11,0.32,40.6,3.22
AFYA,14.54,1.42,3.77,1.3,Consumer Defensive,Education & Training Services,1.73,55.2,Bull,0.08,4.51,0.03,40.6,2.44
ARGX,860.89,2.21,2.98,53.8,Healthcare,Biotechnology,7.34,63.0,Bull,2.88,9.35,0.4,39.8,4.5
PGNY,25.94,1.69,1.49,2.0,Healthcare,Healthcare Plans,17.46,68.1,Bear,-0.11,35.39,0.13,39.8,4.64
STRA,81.61,1.33,6.34,1.9,Consumer Defensive,Education & Training Services,3.2,60.9,Bull,0.38,3.98,0.05,38.9,4.0
VVV,35.29,1.63,4.58,4.5,Consumer Cyclical,Auto & Truck Dealerships,4.38,59.9,Bull,0.22,-1.6,0.07,37.8,4.33
BDX,152.58,1.2,3.71,42.0,Healthcare,Medical Instruments & Supplies,1.19,58.4,Bull,0.86,-0.44,0.09,36.3,3.8
LH,265.33,3.19,2.03,21.8,Healthcare,Diagnostics & Research,1.71,59.6,Bull,1.17,3.1,0.08,35.6,4.42
KB,109.09,1.5,7.54,38.7,Financial Services,Banks - Regional,3.87,59.5,Bull,0.49,-0.64,0.2,34.8,
EIX,72.97,1.35,4.33,28.1,Utilities,Utilities - Regulated Electric,4.0,61.3,Bull,0.25,6.42,0.08,33.5,3.35
ABM,41.76,4.62,6.91,2.4,Industrials,Specialty Business Services,4.17,64.3,Bull,0.13,2.45,0.84,33.1,
LAUR,34.0,1.34,6.28,4.8,Consumer Defensive,Education & Training Services,2.97,58.7,Bull,0.12,5.69,0.07,32.9,
DGX,198.75,0.94,1.98,22.0,Healthcare,Diagnostics & Research,2.54,60.3,Bull,0.72,4.14,0.08,31.3,3.89
SFD,26.78,0.83,3.68,10.5,Consumer Defensive,Packaged Foods,2.89,57.3,Bull,0.1,3.97,0.07,31.2,4.43
CART,41.85,2.88,5.15,9.8,Consumer Cyclical,Internet Retail,3.49,54.5,Bull,0.11,10.16,0.08,30.8,3.97
UNFI,54.22,0.74,5.59,3.3,Consumer Defensive,Food Distribution,11.2,66.7,Bull,0.1,8.25,0.14,28.2,
ES,71.0,1.5,4.0,26.7,Utilities,Utilities - Regulated Electric,3.52,60.3,Bull,0.18,7.16,0.08,27.8,3.44
ZIM,25.98,3.22,10.6,3.1,Industrials,Marine Shipping,1.58,53.9,Bull,0.08,-0.42,0.29,25.6,3.0
TILE,30.07,1.08,1.59,1.7,Consumer Cyclical,"Furnishings, Fixtures & Appliances",5.68,59.9,Bull,0.05,9.15,0.13,25.5,4.67
RHP,118.45,1.2,2.88,7.5,Real Estate,REIT - Hotel & Motel,10.91,73.2,Bull,0.19,7.27,0.05,24.6,4.73
PBI,16.97,2.84,5.39,2.3,Industrials,Integrated Freight & Logistics,16.8,67.4,Bull,0.01,9.6,0.08,24.6,
BHRB,64.6,1.56,1.57,1.3,Financial Services,Banks - Regional,2.18,57.9,Bull,0.17,2.67,0.1,22.6,
KDP,30.62,2.08,1.98,41.7,Consumer Defensive,Beverages - Non-Alcoholic,6.59,66.4,Bull,0.05,7.38,0.11,22.5,3.94
RSG,210.95,0.59,5.24,64.9,Industrials,Waste Management,0.83,56.5,Bull,0.49,4.66,0.06,21.8,4.0
CENT,39.96,0.99,3.85,2.5,Consumer Defensive,Packaged Foods,5.44,61.7,Bull,0.08,3.71,0.1,20.9,
SNY,45.08,1.64,3.22,107.9,Healthcare,Drug Manufacturers - General,2.73,59.2,Bull,0.08,4.39,0.19,20.3,3.9
IMKTA,89.3,2.48,0.95,1.7,Consumer Defensive,Grocery Stores,1.9,54.7,Bull,0.17,4.1,0.06,19.2,
AON,326.02,1.18,3.15,69.6,Financial Services,Insurance Brokers,1.51,56.8,Bull,0.6,3.97,0.12,18.7,4.0
COCO,75.35,1.96,0.29,4.3,Consumer Defensive,Beverages - Non-Alcoholic,13.0,60.2,Bear,-1.14,10.48,0.1,17.8,4.36
SSL,13.62,2.48,10.11,8.7,Basic Materials,Specialty Chemicals,8.2,57.5,Bull,0.01,6.07,0.31,16.9,
ORKA,63.34,2.16,8.22,3.8,Healthcare,Biotechnology,8.94,55.6,Bull,0.1,-1.14,0.08,16.7,4.85
HRI,141.68,2.87,6.53,4.7,Industrials,Rental & Leasing Services,10.53,61.5,Bear,-0.07,7.97,0.39,16.5,4.2
JNJ,231.91,1.49,2.92,558.3,Healthcare,Drug Manufacturers - General,1.29,56.7,Bull,0.32,4.82,0.14,16.3,4.0
MATX,190.4,1.66,5.02,5.8,Industrials,Marine Shipping,7.82,61.6,Bull,0.14,5.7,0.16,16.1,
CCEP,93.89,2.03,3.52,41.6,Consumer Defensive,Beverages - Non-Alcoholic,0.51,53.6,Bull,0.16,1.48,0.18,15.3,4.18
INVA,22.57,1.62,5.37,1.7,Healthcare,Biotechnology,0.45,53.0,Bull,0.04,-1.01,0.12,15.0,4.0
STVN,19.14,3.38,2.55,5.2,Healthcare,Medical Instruments & Supplies,10.78,68.8,Bear,-0.02,6.13,0.4,14.8,4.4
PRU,104.4,0.77,3.74,36.3,Financial Services,Insurance - Life,4.75,62.9,Bull,0.07,6.42,0.12,14.3,2.72
AIZ,256.46,1.91,3.05,12.7,Financial Services,Insurance - Property & Casualty,6.75,66.5,Bear,-0.84,9.69,0.08,13.7,4.57
SAIA,479.58,1.73,1.53,12.8,Industrials,Trucking,10.32,61.1,Bear,-0.78,6.82,0.2,13.6,3.55
