=== Stock Screener — 2026-06-12 13:45 ===
Criteria: Above 50d EMA | Positive weekly gain | Market cap > $1B
Fetching universe...

  NASDAQ screener: 2766 stocks with market cap > $1B
  Top 5 by daily gain: ATEX(+25.7%), YSS(+22.1%), BVC(+21.4%), MBX(+20.2%), AADX(+20.0%)
Screening 2766 stocks...
  Priority tier (top 300 movers): 300
  Remaining: 2466

  === Priority Tier ===
  Priority: 300/300 (177 passed, 0 errors)

  === Remaining Tier ===
  Remaining: 300/2466 (235 total passed)
  Remaining: 600/2466 (235 total passed)
  Remaining: 900/2466 (235 total passed)
  Remaining: 1200/2466 (235 total passed)
  Remaining: 1500/2466 (235 total passed)
  Remaining: 1800/2466 (235 total passed)
  Remaining: 2100/2466 (235 total passed)
  Remaining: 2400/2466 (235 total passed)
  Remaining: 2466/2466 (235 total passed)

  Final: 235 stocks passed all filters

================================================================================
  235 stocks passed all filters
  Sorted by composite momentum (MACD 35 | ROC 30 | Volume 25 | EMA 10)
  Rating: 5=Strong Buy → 1=Strong Sell | Vol Ratio: >1 = above avg volume
================================================================================

    Ticker    Price   Day%  Week%  MCap($B)                  Sector                                  Industry  Above EMA%   RSI  MACD  MACD Hist  ROC20%  Vol Ratio  Momentum  Rating
37    UCTT   104.25  -2.43  27.02       4.7              Technology       Semiconductor Equipment & Materials       28.45  66.4  Bull       1.32   20.68       0.07      66.3    4.80
38    CVCO   592.92  -1.01   7.82       4.6       Consumer Cyclical                  Residential Construction       12.33  68.8  Bull       6.84   24.41       0.07      66.1    4.67
39    SEPN    34.14   0.32   9.60       1.5              Healthcare                             Biotechnology       21.90  71.2  Bull       0.27   20.55       0.04      65.9    4.89
40    LQDA    70.98  -3.16  14.76       6.3              Healthcare  Drug Manufacturers - Specialty & Generic       34.68  74.9  Bull       0.44   19.70       0.08      65.3    4.88
41    VECO    71.26  -1.11  21.92       4.3              Technology       Semiconductor Equipment & Materials       31.01  68.1  Bull       0.72   19.74       0.07      65.3     NaN
42    LRCX   357.02  -2.77  17.72     446.5              Technology       Semiconductor Equipment & Materials       22.48  65.3  Bull       1.84   19.34       0.10      65.2    4.47
43     IRS    16.87   1.81  11.43       1.4             Real Estate                      Real Estate Services       12.06  66.3  Bull       0.23   23.23       0.06      64.8     NaN
44    ASML  1847.08  -3.68  12.51     711.9              Technology       Semiconductor Equipment & Materials       17.66  64.5  Bull      16.92   16.57       0.28      62.7    4.52
45    FBIN    43.83   0.07  12.22       5.2             Industrials             Building Products & Equipment        9.45  69.4  Bull       0.67   22.10       0.03      62.1     NaN
46     ALK    46.19   0.92   7.87       5.1             Industrials                                  Airlines        9.18  58.9  Bull       0.23   21.04       0.10      61.5    4.50
47    CPRI    21.17   7.16  12.16       2.4       Consumer Cyclical                              Luxury Goods       10.43  67.0  Bull       0.32   20.87       0.03      61.4    3.94
48    TREX    46.02  -0.82  16.07       4.8             Industrials             Building Products & Equipment       13.61  65.3  Bull       0.59   19.25       0.04      61.4    3.90
49     WWW    18.34   0.69  15.38       1.5       Consumer Cyclical                    Footwear & Accessories        8.75  64.0  Bull       0.19   20.53       0.09      60.7     NaN
50     EDN    28.46   0.32  10.48       1.4               Utilities            Utilities - Regulated Electric        8.11  61.8  Bull       0.26   21.11       0.03      60.4     NaN
51    LOMA    12.73   1.18  14.25       1.5         Basic Materials                        Building Materials       12.45  62.8  Bull       0.11   17.96       0.11      60.1     NaN
52    ATRO    95.07  -0.97  12.22       3.4             Industrials                       Aerospace & Defense       18.73  67.2  Bull       0.57   14.94       0.09      60.0     NaN
53     AIR   127.83  -1.29   9.58       5.1             Industrials                       Aerospace & Defense       12.79  67.3  Bull       1.84   17.66       0.09      59.8    4.57
54    BOOT   176.77   1.35   5.47       5.4       Consumer Cyclical                            Apparel Retail        7.61  61.8  Bull       1.23   20.78       0.02      59.7    4.73
55    CAVA    89.85   1.86  23.76      10.5       Consumer Cyclical                               Restaurants       11.30  65.6  Bull       1.81   18.08       0.04      59.1    4.07
56    NUTX   146.49  -0.35  10.48       1.0              Healthcare                   Medical Care Facilities       17.11  66.0  Bull       1.41   14.59       0.03      58.4    4.75
57     CCS    60.35  -0.50   8.67       1.7             Real Estate                 Real Estate - Development        7.63  65.3  Bull       1.00   19.39       0.01      58.3     NaN
