=== Stock Screener — 2026-06-18 13:45 ===
Criteria: Above 50d EMA | Positive weekly gain | Market cap > $1B
Fetching universe...

  NASDAQ screener: 2763 stocks with market cap > $1B
  Top 5 by daily gain: QURE(+78.4%), HQ(+26.3%), BRAI(+25.0%), RXT(+21.3%), LZB(+14.8%)
Screening 2763 stocks...
  Priority tier (top 300 movers): 300
  Remaining: 2463

  === Priority Tier ===
  Priority: 300/300 (204 passed, 0 errors)

  === Remaining Tier ===
  Remaining: 300/2463 (274 total passed)
  Remaining: 600/2463 (274 total passed)
  Remaining: 900/2463 (274 total passed)
  Remaining: 1200/2463 (274 total passed)
  Remaining: 1500/2463 (274 total passed)
  Remaining: 1800/2463 (274 total passed)
  Remaining: 2100/2463 (274 total passed)
  Remaining: 2400/2463 (274 total passed)
  Remaining: 2463/2463 (274 total passed)

  Final: 274 stocks passed all filters

================================================================================
  274 stocks passed all filters
  Sorted by composite momentum (MACD 35 | ROC 30 | Volume 25 | EMA 10)
  Rating: 5=Strong Buy → 1=Strong Sell | Vol Ratio: >1 = above avg volume
================================================================================

    Ticker    Price   Day%   Week%  MCap($B)                  Sector                                  Industry  Above EMA%   RSI  MACD  MACD Hist  ROC20%  Vol Ratio  Momentum  Rating
118   AMLX    15.81   5.75   13.66       1.8              Healthcare  Drug Manufacturers - Specialty & Generic        8.38  62.2  Bull       0.31   16.16       0.11      56.3    4.83
119    BDC   122.75   0.12    9.53       4.8              Technology                   Communication Equipment        7.22  65.3  Bull       2.08   16.39       0.13      56.1    5.00
120    LZB    40.13  -0.91    2.92       1.7       Consumer Cyclical        Furnishings, Fixtures & Appliances       10.92  62.8  Bull       0.20   13.62       0.20      55.8    4.00
121   MLTX    19.70   4.07   10.99       1.5              Healthcare                             Biotechnology        9.70  61.8  Bull       0.13   15.54       0.04      55.8    4.13
122   TTAM    17.75   0.91    7.58       3.3         Basic Materials                        Building Materials        9.11  68.2  Bull       0.22   15.33       0.10      55.7     NaN
123    ESE   336.95   0.97    6.66       8.8              Technology        Scientific & Technical Instruments       11.08  71.1  Bull       4.72   13.66       0.17      55.6    4.50
124    HXL    98.70  -2.80    1.38       7.4             Industrials                       Aerospace & Defense        8.91  65.7  Bull       0.99   15.01       0.13      55.5    3.50
125   NTRA   233.98   2.15    6.73      33.5              Healthcare                    Diagnostics & Research       10.94  63.2  Bull       1.33   14.18       0.07      55.3    4.48
126   RHLD   130.79   1.81    1.24       1.1             Industrials               Specialty Business Services        0.99  58.2  Bull       2.26   18.43       0.15      55.2     NaN
127    ESI    45.88  -0.69    6.90      11.2         Basic Materials                       Specialty Chemicals       12.48  63.1  Bull       0.39   13.36       0.07      55.2     NaN
128   PHVS    33.60   2.61    4.36       2.3              Healthcare                             Biotechnology       11.69  64.3  Bull       0.23   14.11       0.03      55.2    4.62
129    WIT     2.29  -7.49    6.28      24.0              Technology           Information Technology Services        5.67  55.4  Bull       0.02   15.99       0.13      54.9    2.14
130   CPNG    18.30  -3.51    6.09      32.8       Consumer Cyclical                           Internet Retail        4.15  58.0  Bull       0.41   17.16       0.06      54.8    4.11
131    KNF    84.76   1.07   11.64       4.8         Basic Materials                        Building Materials        5.65  60.4  Bull       1.38   15.29       0.16      54.4    4.00
132   PLXS   304.89   3.69    5.89       8.2              Technology                     Electronic Components       16.57  69.7  Bull       1.17   18.01       0.15      54.3     NaN
133     MS   228.46   1.29    7.43     360.4      Financial Services                           Capital Markets       14.45  73.9  Bull       0.96   15.52       0.26      54.3    3.68
134     GL   172.74   2.93    4.63      13.4      Financial Services                          Insurance - Life       11.04  76.9  Bull       1.53   11.83       0.23      54.2    4.09
135   PLOW    49.08   1.95    5.51       1.1       Consumer Cyclical                                Auto Parts        9.38  69.9  Bull       0.43   12.48       0.22      54.0     NaN
136   AERO    17.45  -3.06    1.63       2.5             Industrials                                  Airlines        7.11  59.4  Bull       0.09   15.18       0.02      53.9    4.50
137   CPAC    11.85  -2.47   10.64       1.0         Basic Materials                        Building Materials       10.99  77.7  Bull       0.14   10.64       0.24      53.1    3.00
138   MRVL   308.89   3.76   10.04     270.2              Technology                            Semiconductors       47.45  64.3  Bull       0.52   65.36       0.13      52.9    4.55
139   ASTE    55.39   4.23   10.14       1.3             Industrials       Farm & Heavy Construction Machinery        4.70  61.3  Bull       0.68   13.74       0.20      52.8     NaN
140    BGC    12.27   1.83    9.46       5.9      Financial Services                           Capital Markets       11.90  72.9  Bull       0.17    9.46       0.26      52.5     NaN
141   SMFG    25.27   1.98    6.09     160.5      Financial Services                       Banks - Diversified       12.62  73.8  Bull       0.15   10.64       0.07      52.5    5.00
142    ERO    30.56   0.20   10.32       3.2         Basic Materials                                    Copper        6.82  56.5  Bull       0.21   13.31       0.08      52.4    3.83
143   PTCT    78.90   0.32    5.62       6.5              Healthcare                             Biotechnology       10.20  63.6  Bull       0.68   11.10       0.13      52.3    4.14
144   HUBB   523.00   2.11   11.44      27.6             Industrials              Electrical Equipment & Parts        6.40  66.0  Bull       5.98   13.22       0.11      52.3    3.93
145    BCS    26.56   0.61    7.31      89.7      Financial Services                       Banks - Diversified       10.06  68.3  Bull       0.18   11.27       0.11      52.2    3.67
146   PZZA    36.24   1.27   12.07       1.2       Consumer Cyclical                               Restaurants        7.84  63.8  Bull       0.47   12.07       0.13      52.1    3.57
147     TH    19.47  -0.66   10.19       1.9             Industrials               Specialty Business Services       20.57  69.3  Bull       0.15    6.63       0.05      52.1     NaN
148    CMI   731.69   1.27   11.59     101.0             Industrials            Specialty Industrial Machinery       11.89  64.4  Bull       6.02    9.57       0.17      51.9    4.05
149   RYTM    99.43   1.46   13.43       6.8              Healthcare                             Biotechnology       11.03  67.6  Bull       1.14    9.70       0.20      51.9    4.62
150      H   205.07   1.02    3.64      19.3       Consumer Cyclical                                   Lodging       15.02  74.9  Bull       0.75   18.50       0.03      51.8    4.04
151   GENB    14.50   3.57   12.14       1.9              Healthcare                             Biotechnology        9.01  56.5  Bull       0.12   11.37       0.05      51.3     NaN
152    NMR     9.06  -1.52    4.26      26.5      Financial Services                           Capital Markets        8.36  68.6  Bull       0.07   11.17       0.08      51.0    3.00
153   PCVX    53.28   5.15   12.67       7.7              Healthcare                             Biotechnology        2.73  59.3  Bull       0.85   12.95       0.20      51.0    4.73
154   EYPT    13.90   4.91   11.20       1.2              Healthcare                             Biotechnology        5.53  59.3  Bull       0.18   11.20       0.22      50.8    4.75
155    RTX   191.99  -0.68    4.22     258.5             Industrials                       Aerospace & Defense        5.06  65.2  Bull       1.83   10.26       0.32      50.5    4.13
156   SIMO   324.48   2.69   18.28      11.0              Technology                            Semiconductors       36.12  68.8  Bull       0.59   25.76       0.25      50.5    4.55
157   APGE    89.87   0.98    0.41       6.8              Healthcare                             Biotechnology        7.92  57.8  Bull       0.59   10.42       0.14      50.5    4.56
158    TDG  1323.08  -1.98    5.21      74.0             Industrials                       Aerospace & Defense        7.18  64.4  Bull       8.91   10.43       0.16      50.4    4.18
