=== Stock Screener — 2026-06-09 13:45 ===
Criteria: Above 50d EMA | Positive weekly gain | Market cap > $1B
Fetching universe...

  NASDAQ screener: 2741 stocks with market cap > $1B
  Top 5 by daily gain: TNGX(+53.0%), ENHA(+39.8%), GLXY(+21.4%), ALVO(+19.8%), CBRS(+18.3%)
Screening 2741 stocks...
  Priority tier (top 300 movers): 300
  Remaining: 2441

  === Priority Tier ===
  Priority: 300/300 (131 passed, 0 errors)

  === Remaining Tier ===
  Remaining: 300/2441 (178 total passed)
  Remaining: 600/2441 (178 total passed)
  Remaining: 900/2441 (178 total passed)
  Remaining: 1200/2441 (178 total passed)
  Remaining: 1500/2441 (178 total passed)
  Remaining: 1800/2441 (178 total passed)
  Remaining: 2100/2441 (178 total passed)
  Remaining: 2400/2441 (178 total passed)
  Remaining: 2441/2441 (178 total passed)

  Final: 178 stocks passed all filters

================================================================================
  178 stocks passed all filters
  Sorted by composite momentum (MACD 35 | ROC 30 | Volume 25 | EMA 10)
  Rating: 5=Strong Buy → 1=Strong Sell | Vol Ratio: >1 = above avg volume
================================================================================

    Ticker    Price   Day%  Week%  MCap($B)                  Sector                                  Industry  Above EMA%   RSI  MACD  MACD Hist  ROC20%  Vol Ratio  Momentum  Rating
47    BFLY     4.96   5.98   8.30       1.3              Healthcare                           Medical Devices       10.70  56.8  Bull       0.06   18.10       0.06      58.9     NaN
48    ETSY    70.03   2.99   0.43       6.6       Consumer Cyclical                           Internet Retail       13.01  65.5  Bull       0.43   16.99       0.04      58.8    3.43
49    BIRK    45.39   3.63   4.56       8.3       Consumer Cyclical                    Footwear & Accessories       14.32  63.6  Bull       0.40   15.94       0.01      58.2    4.62
50    FLUT   111.52   6.21   9.34      19.3       Consumer Cyclical                                  Gambling        5.48  66.4  Bull       1.69   18.69       0.18      57.9    4.31
51     FUN    22.89   4.76  10.58       2.3       Consumer Cyclical                                   Leisure       16.60  64.9  Bull       0.17   13.60       0.05      57.3     NaN
52    DUOL   121.65   3.88  10.64       5.7              Technology                    Software - Application       11.18  64.1  Bull       0.78   15.69       0.11      57.2    3.17
53    ALAB   365.26   5.57   2.67      62.6              Technology                            Semiconductors       48.28  68.1  Bull       0.80   76.15       0.08      56.1    4.12
54     FLR    51.08   4.24   3.53       7.1             Industrials                Engineering & Construction        7.20  59.6  Bull       0.59   16.91       0.06      56.0     NaN
55    IDYA    30.78   6.59  10.44       2.7              Healthcare                             Biotechnology        2.47  57.2  Bull       0.29    9.42       1.14      55.1    4.61
56     KRC    38.50   1.61  10.22       4.5             Real Estate                             REIT - Office       14.35  75.5  Bull       0.30   12.38       0.04      54.9    3.00
